ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
8.156942441047259e-05,0.0027929717527472725,0.003336796567306859,0.004849980292699258,0.07498928509349416,0.024833984067337278,0.0034923049418483475,0.007366128839916476,0.004117918520262921,0.0020332022028522957,0.10422066707111605,0.029858606158694137,0.001087411603109898,0.002591067805499234,0.07076504504909688,0.014617622699113635,0.004469666842521897,0.021230684084644416,0.005983390846014617,0.04291416762512714,0.06257018484792298,0.003590399695568554,0.05482830829927419,0.0006811350848991956,0.0002371322322281431,0.02297029327520636,0.003795917413071806,0.005243517359667963,0.009173843001115664,0.01684897468144937,0.00163142644181552,0.03308424747429502,0.0017577535543361767,0.014609370978698551,0.0017701909981272927,0.15610138898665565,0.007685730274194573,0.0049113858305552555,0.0007185315647780291,0.0062912978046498775,0.005659615339546032,0.10305387313032563,0.005359472378482812,0.00756193802564685,0.0018424007948123831,0.009430483478767133,0.007139257892583196,0.011882979266708978
0.0011205268890064804,0.024971190793604256,0.0054138302113791795,0.00740885004315937,0.0757907547954459,0.0510538572393806,0.0068701237234670195,0.009245022138837334,0.010481238572076855,0.002438708767187962,0.0023956982447984484,0.0028510819320848434,0.0002947067119537622,0.005799134354771186,0.04058134964009659,0.014082060924079246,0.0007825215274509917,0.03307776833639464,0.006062741118413774,0.12927613329108426,0.06643557168368107,0.0036918644421075923,0.05145631010396802,0.00476595811783058,0.001136976242453465,0.010270147977625096,0.02630007240621775,0.007643249967591268,0.030231170744395307,0.01668862545671335,0.0053553806472837065,0.03492836563863555,0.009487236950225868,0.013301287646366143,0.0014147364538396666,0.08946806072044138,0.01892984703352995,0.0011474598599450383,0.0012211222172110849,0.008206478479186688,0.002681132122614018,0.0013687566546229605,0.0005250275613189084,0.0574570945970416,0.08079744017296459,0.004071321594984866,0.004463809988291262,0.01286270160918874
8.1038053542223e-05,0.010300250411792717,0.005480614555250709,0.014645670283128236,0.12083982505632729,0.01159596808680705,0.0015225239993973969,0.008734444128273459,0.0041012331407052245,0.00038879627650805924,0.0024714101265407742,0.005119640218234545,0.00103078353959336,0.05424630325265364,0.03636267202569103,0.01253148581269048,0.004393560393388796,0.07650763979435843,0.002240708902445692,0.13822901318461395,0.07112697120678345,0.005040066585758342,0.05438439835239821,0.005020746588555007,0.0004590783012229354,0.09708346991167346,0.027428220762789335,0.006859532031734106,0.018921988667581633,0.01978742543447873,0.0023377706960580435,0.04108929727600034,0.007884195828561353,0.0005626399233599538,0.0038154912779244684,0.026373549940147498,0.01514177201244486,0.004962007566342372,0.0012193355907284468,0.006260542853664542,0.005811475473962047,0.016054269627058186,0.005260791722539559,0.00026344013324382243,0.000715414365792704,0.01861448860804519,0.007442762420389409,0.01149622262678286
0.00010954565880787943,0.0035542937361698196,0.006752206873858518,0.007234257520182556,0.01234309927888708,0.02416451108766564,0.0034701899406545693,0.006891905152220576,0.0034463213975276163,0.0019046395159648343,0.00042758828646216433,0.0042310712553941116,0.0010961160519261859,0.006847380158432965,0.004719147637224103,0.004715764680802769,0.002726646331042741,0.015208096926463731,0.0061381611106065895,0.04361220397187608,0.01088940415104663,0.0010221070064809147,0.0010041199740168918,0.0046836545243274805,0.0006137122595907835,0.008163199665258185,0.007495264345112859,0.004552648457827357,0.02965708335482493,0.019706461143754624,0.006556022571567429,0.0331892284416979,0.0021200919236588987,0.014644600937990507,0.0008478499722921778,0.0015045092207342237,0.017049460470513478,0.005735370031388215,0.0007015563430536478,0.008852141643793788,0.0023061290706645966,0.0017862122820901378,0.001018140191145584,0.0011040076958782684,0.0044368657229748735,0.009930917184161534,0.00492589266209427,0.011687011103835418
6.828207579306313e-05,0.0020406902036959867,0.005736711569104136,5.980045515772102e-05,0.012532144075396935,0.032376829969713763,0.0015823724219090282,0.0015031066168102714,0.003558046775324669,0.0020644652441693485,0.0016087212741469768,0.0013880737551363038,0.00026396437276174334,0.006807546582438282,0.0005110610762493854,0.014718460159316006,0.0027484816127638046,0.03314279863305382,0.005959156363121974,0.049876334649740235,0.01121259497018232,0.004697936111505944,0.03876565245162344,0.0004512850804819611,0.0009333067402939615,0.008100816454726966,0.007506073056978311,0.006614552685867976,0.029667978813568183,0.0020775857211799247,0.0016492830266730892,0.03314945391095115,0.0015254784486470455,0.014635622180410167,0.0008213817230059461,0.03058678106057407,0.016837488435449743,0.005717920886172716,0.0016348805878015746,0.002961197872852082,0.00244860067444508,0.0020888258477059726,0.00520556056527805,0.04055577712369506,0.004663555656211121,0.009356489615886181,0.004998019252140358,0.011679153483732645
0.00011019326955517502,0.017962766142158613,0.005564985277680103,0.004963446263369708,0.012596981518825375,0.02507660511165481,0.003590615583497914,0.00927594643871384,0.003448231461245137,0.002116929163639547,0.00047267977719676565,0.0009574398721560273,0.00033570708071027156,0.002385642994725999,0.0055419262256199316,0.013972856422835484,0.0027445951755245075,0.009739317278816757,0.005989666057120272,0.047271650927147836,0.010988096332286304,0.0012096258442599733,0.054060946831646375,0.004468563900652614,0.000921216056522774,0.007159695797935264,0.006028864679652707,0.004466515959231306,0.019244022553414467,0.019680801255374556,0.003232722636520617,0.0331893022789341,0.008617228544169261,0.0146286424981403,0.005411222357583727,0.029189896316312306,0.016270860631550046,0.004997874120881686,0.0007016093981707293,0.00884265055835998,0.0024065467157620354,0.0020806861591032076,0.0007003426245508487,0.0010484769957988622,0.0013642407323465981,0.009170616566321614,0.004924819329829335,0.011862873194970182
0.0010914318898462214,0.02152479948333622,0.004513163133536175,0.014345541363222216,0.017765461410369086,0.02518371826110023,0.003404655496312389,0.008652576324803162,0.004258543626098606,0.002546990746673533,0.10309142205462829,0.006003658725766232,0.0003327081289298748,0.0025338193257200842,0.0842709184413337,0.014627139139818677,0.005320907714284645,0.033241572216725954,0.005973303732154703,0.042959002298023415,0.01568201843426482,0.002646758402751403,0.0001236041428398435,0.005234158295041752,0.0005789494774582736,0.01713285168772725,0.0042716597797078735,0.008257069142640903,0.03017665880205774,0.020292405634622875,0.002385907226421631,0.03281443632690727,0.01106447807700402,0.003927676271749628,0.0008320420668759389,0.08323897867894896,0.015937417232284753,0.005002838695539809,0.0004391657236931869,0.00817870871828323,0.0024495545538549494,0.0015301335157103006,0.005347994582030282,0.09713520405397646,0.002080444515593182,0.015069976116805293,0.005065618508588646,0.0122659096695835
0.001239628516233331,0.010343994974407616,0.004503347640540049,0.004640143345633216,0.011242221943727895,0.02594042172158405,0.003391900750026923,0.008660568910415228,0.004211526862387022,0.0025583347680043847,0.10310767194989964,0.006003658725766232,0.00032026357721723955,0.0016850694437221259,0.0842709184413337,0.014622033775730424,0.00038291402476475143,0.1429892699083657,0.006206464920534669,0.04292997555840418,0.010593657240878173,0.003515286190654136,0.055804526099124695,0.0005902153193701438,0.0009030793852543777,0.006668221955565622,0.00435694877323734,0.005224322720679162,0.017808509957267456,0.004017111489758166,0.006337118183744355,0.009816816875386637,0.011037178358792811,5.738563896963422e-05,0.0007900426002008414,0.0818487630643576,0.015913964225959136,0.00500458515954857,0.0004391657236931869,0.00898505906579118,0.005506403420738614,0.0015720560494445236,0.0006342998630787019,0.02969323807029766,0.002080444515593182,0.014707691166172598,0.0073568527638198855,0.012270765103881653
0.00010955728565730432,0.0007503355548084652,0.006707957627212614,0.007234257520182556,0.01263299354894456,0.02416451108766564,0.0034701899406545693,0.007384715618895275,0.003379510819936451,0.0019782234142596807,0.00042758828646216433,0.004238171800897445,3.449303442376681e-06,0.006847380158432965,0.005516110762723694,0.004715764680802769,0.002734566599605915,0.03349300450386739,0.0061381611106065895,0.04308517645637033,0.01088940415104663,0.0010221070064809147,0.050763074475797386,0.004698876264562783,0.0005605791533254059,0.007490324972245952,0.00751932887070082,0.004012653374030947,0.029519563222704957,0.01970250349398553,0.006556022571567429,0.0331892284416979,0.0021708249246031232,0.014634664698199028,0.0013796544621092995,0.0007884120574126376,0.01357144495924653,0.004979880177934434,0.0007015879846112292,0.008852165244748127,0.0023061290706645966,0.0017862122820901378,0.001018140191145584,0.005155145621813878,0.004437532470217492,0.009954325127854184,0.004924287664974671,0.011686093443931843
0.00015908242011037266,0.003545898550584718,0.006727700365971075,0.007375681226538349,0.009303760863704751,0.024255595161831827,0.0033996999304836415,0.008656527022558399,0.0034665459058403117,0.0019160790803046494,0.10768343264967678,0.004237622561030122,0.000285476305052175,0.006847219209785793,0.005516110762723694,0.0049277189941030145,0.0008481962979185884,0.01919469888195413,0.005972706658931423,0.04295956814629141,0.015578535311747575,0.0036796452202943414,0.05399233194053867,0.0046836545243274805,0.00043696989006274854,0.006765551390114012,0.006053844848253683,0.008148711324932133,0.01809338556712263,0.019274002908506078,0.006556022571567429,0.004923181986324783,0.010587629493398313,0.014634255965988847,0.0008478499722921778,0.0038225485027544095,0.0073187334284413605,0.004979954038127764,0.0007015879846112292,0.008200863190539275,0.0024073709691608794,0.0017862122820901378,0.0009232919545175684,0.005394731583953469,0.0021652746153249863,0.015776947446856555,0.004924283118812597,0.011667481679731613
