CVaR_Risk,Return,ESG_Score,Risk (Volatility),Prob_Sharpe
0.037733026337073795,0.5604053347500912,77.79812919105291,0.037733026337073795,14.851458727039985
0.03866904986398371,0.5918255905470748,74.3303585416747,0.03866904986398371,15.304495148796951
0.01666294917911977,0.21709128283668644,29.7477411232651,0.01666294917911977,13.027601110828261
0.017848792905090602,0.22856859556512255,31.79181163868604,0.017848792905090602,12.805111901322777
0.01703001316954826,0.23096664164434152,31.327830041658565,0.01703001316954826,13.56153267835608
0.021330379413174144,0.3126677259372552,41.61666138738986,0.021330379413174144,14.657642146862445
0.026253946801888174,0.39701538669541736,53.562685550416596,0.026253946801888174,15.1215460343978
0.03494038426452861,0.5131350422752722,71.68068278087603,0.03494038426452861,14.685595693362115
0.02159476747649417,0.31891462519459585,43.37296189545581,0.02159476747649417,14.767459667349966
0.03448009515320434,0.5375987857580844,69.6070678061302,0.03448009515320434,15.59111691114965
0.02460916828317984,0.3628185186491475,48.161460039753536,0.02460916828317984,14.742626481636893
0.017948624331128024,0.2417575823554931,32.855832904395974,0.017948624331128024,13.468670869965784
0.020021408395457782,0.28588505552012117,38.44708860496742,0.020021408395457782,14.278255136628623
0.02698951222191792,0.4157829894161869,54.727524443620844,0.02698951222191792,15.40478320669091
0.020564415459126857,0.2956822230321244,39.76397259966279,0.020564415459126857,14.377644041268404
0.034060680184669734,0.5260040883129442,70.86435392597566,0.034060680184669734,15.442693533059616
0.03641700761453208,0.5523849491658256,75.06082414259537,0.03641700761453208,15.167906905082978
0.021267280084342484,0.3046375674002385,40.68387252185275,0.021267280084342484,14.323563832719596
0.02562554067662736,0.3871299968099171,52.218240842610356,0.02562554067662736,15.106603801698382
0.021803051755807983,0.3227907309069702,43.96373586357899,0.021803051755807983,14.804162754795692
0.03383233102353535,0.5335564066608377,68.5490211449924,0.03383233102353535,15.770141174975704
0.01958824976406662,0.2670273217780782,35.84768863360441,0.01958824976406662,13.631319473392878
0.03738824457393539,0.5764875984133409,76.93811671958333,0.03738824457393539,15.418540946270388
0.02094109441779844,0.30050496687959927,40.50885159034106,0.02094109441779844,14.349327287160143
0.03526808885686426,0.5006553359522212,72.5539954617229,0.03526808885686426,14.195301103016188
0.02007504933764883,0.2785744891127092,39.21822957721985,0.02007504933764883,13.875961571298566
0.03318783621126171,0.527196442706422,67.64785446164514,0.03318783621126171,15.884752311005485
0.03612208983089393,0.5710576846350943,75.01910011255885,0.03612208983089393,15.808661089304232
0.02257256737436055,0.3298807646766856,44.94972440366995,0.02257256737436055,14.613585846044426
0.024297188122207318,0.35249289388165395,49.00123315037168,0.024297188122207318,14.506962087411498
0.018202962469138145,0.2507942591814663,33.841776029786416,0.018202962469138145,13.77690486929135
0.018951656662829632,0.24343779850079691,34.61453722849183,0.018951656662829632,12.844521104961105
0.034944329932791174,0.5461991188112424,70.78792807793778,0.034944329932791174,15.630103360355255
0.018487586081009477,0.25351037415789335,34.48708618494714,0.018487586081009477,13.711723170561221
0.019814647140794693,0.26333626669853216,36.864593660061246,0.019814647140794693,13.289309444575183
0.02772348088365551,0.4012877510426758,56.88340591643725,0.02772348088365551,14.474130380534843
0.018035964647429036,0.2322238877304714,34.08165262691092,0.018035964647429036,12.874887336632456
0.023215766847074222,0.33666588143610615,46.46284244141182,0.023215766847074222,14.500980418749943
0.022925427947709357,0.3309462207638717,45.40325882953471,0.022925427947709357,14.435141031070977
0.023512784220036588,0.33611473044605766,47.47997610223271,0.023512784220036588,14.294369944912876
0.027190580142842743,0.4059528469049455,56.1351933228116,0.027190580142842743,14.929358454800896
0.028472737771543806,0.42445992688542195,57.56051607949161,0.028472737771543806,14.907067357683554
0.025423030051814472,0.39460800303776905,49.95948882208678,0.025423030051814472,15.52106421497903
0.03085911024217121,0.46793151787688536,59.74981696568898,0.03085911024217121,15.162989185872828
0.02386390812474007,0.34619759137954514,45.94283566646746,0.02386390812474007,14.506554543180997
0.029791946445526362,0.45330259863881783,60.51681836811586,0.029791946445526362,15.215097958425815
0.0381241335228725,0.5819390684573468,73.29677438175061,0.0381241335228725,15.263922108186787
0.03570577369851424,0.565707293852105,72.77419275748682,0.03570577369851424,15.843136616838729
0.036739274451336235,0.5451492641407556,75.87181737369062,0.036739274451336235,14.837920300862876
0.027478892510856518,0.4125472333307803,55.871766276097546,0.027478892510856518,15.012694579056111
0.03240427081213053,0.5081676420470029,64.15984833439565,0.03240427081213053,15.681635404101495
0.025140390686828766,0.37457328236138243,50.328784499895136,0.025140390686828766,14.898669967274971
0.021981954610155383,0.315766323217679,44.36815363557107,0.021981954610155383,14.36414389318739
0.023566048029843915,0.34583438715032433,47.082711315382824,0.023566048029843915,14.67448900313608
0.029434195865809493,0.44010004643020617,60.335055014558634,0.029434195865809493,14.951490332748394
0.01945252120839692,0.24905989026049924,36.53912562025841,0.01945252120839692,12.802817936785397
0.037186845203290214,0.5635944384396687,76.37829759575857,0.037186845203290214,15.155340013887237
0.0323113214978513,0.47557843639852576,65.5599976424298,0.0323113214978513,14.718176050277004
0.023000762629064156,0.34072175350312567,46.31477875542318,0.023000762629064156,14.812854084173644
0.03256411438714672,0.48114199532093915,66.2205260647958,0.03256411438714672,14.774767550358838
0.02530870589909077,0.3787393515324297,51.28529384030284,0.02530870589909077,14.964194093856918
0.025971962984649072,0.38246409564917616,52.84417552690542,0.025971962984649072,14.725470323706455
0.028617236434065985,0.42771119134702384,58.499723094456265,0.028617236434065985,14.945407007606304
0.029150566556331314,0.44866303816191666,58.69984211895338,0.029150566556331314,15.390700780863295
