ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
3.059655754163057e-05,0.0038408428344532575,0.05134182380113067,0.014383949356579058,0.005745334282896326,0.08184607542373536,0.0015312356873683115,0.009289073911651234,0.001926603815352982,0.002686204761237198,0.002672867742218872,0.004835556080743142,0.0003055787684338999,0.012698801267669563,0.011791688232194092,0.010351225467558713,0.0044001846076469064,0.026045744056458157,0.006031349966280208,0.011517282439500792,0.015980049561782155,0.004802799011894301,0.05430796960157327,0.01240514766617876,0.008351949011116144,0.014317635057948783,0.03193890596045421,0.0071626691879105335,0.031609000945324484,0.0020032279247656623,0.006377417365381981,0.08703491774196637,0.0001856499829759272,0.013275967221580053,0.005519214311998703,0.012326871784748243,0.014567806005024072,0.00407043933538565,0.0009107609381465089,0.0020577289332234985,0.005258796141878524,0.0013969475937606949,0.00047699781741830215,0.03665088732998563,0.014570032756571191,0.019156148076094122,0.0016950968266928566,0.06605057493057995
0.0002387759937727157,0.024712905755475405,0.008778908144852231,0.01482473697261712,0.001945183913647749,0.03394796913811907,0.0025363934271995453,0.00917037321177469,0.006702264113956602,0.00036133525689078106,0.002850487113176913,0.004435840301896201,0.0002419049741879548,0.05925121475312094,0.03780358680185411,0.07087771036122328,0.0001501318982477198,0.10797313507954241,0.009507589568614512,0.13171621970858233,0.016898992785313146,0.004671866371283646,0.052767189531867445,0.005545188552716977,0.010461865264311221,0.10637550923697117,0.005375366487693324,0.00961188240680517,0.03177522228965106,0.0167461624738092,0.00018848385851844007,0.001213952053099654,0.0038952279308923756,0.024556949320647118,0.0036186432876169905,0.007228893273799164,0.016449149842685657,0.008662524623134946,0.0011840278749594422,0.014274830312704469,0.006044132398644656,0.0038702375611444064,0.001673022255728187,0.043751022047933616,0.0015263686793455969,0.02702542555478392,0.009505088089320138,0.00853641304388367
4.3196262091983666e-05,0.0021618370213644647,0.003502902356885655,0.006765354158610865,0.0029003411050546758,0.08192517708254075,0.0032350822576830236,0.009272076537846778,0.009757451534994535,0.000367292081094518,0.0026710041193267675,0.004837497610127452,0.00031209083528900425,0.009027426504261048,0.014508074811019487,0.02284272167171933,0.004448095134914834,0.03332860267180924,0.005422219833924368,0.011626637967351933,0.0023770554829142055,0.004997699759246306,0.055779118040540254,0.005432288858550412,0.0114733481649099,0.0007347374834508131,0.006320615695234139,0.011618306544425042,0.030213542466936583,0.0013782195027731078,0.0015904133572425647,0.08212809829542894,0.00032044704910079436,0.01419800847290761,0.0008115939292781229,0.01835990522945312,0.038833096631122964,0.00536463956210188,0.0006807582061494343,0.00403743355192572,0.005534610952623502,0.0015271941957805246,8.7879891562216e-05,0.004879856259873706,0.0015943891467696675,0.003109417664071523,0.0016909449328988313,0.007275792739344493
8.049820883275579e-05,0.003213091956452022,0.028415857335830276,0.006575425766246437,0.006126455910611837,0.08182630136717395,0.0014083050078399697,0.008540022196620088,0.0020465263183697354,0.0012286461954438147,0.0026944885223679385,0.004375100038285295,0.0003078123660492776,0.017419169992323985,0.011333328328158957,0.015390761764458505,0.002826376032593147,0.03296841653070956,0.005603292080945287,0.08235303779288956,0.0031928023772701264,0.004657001059618904,0.05275533201647435,0.00526420219930549,0.008477806572076226,0.018906587251624953,0.04787629466180035,0.013095977445221455,0.030123053010622455,0.016881433249689246,0.0013635101374240212,0.22194626985384022,0.004546169489907132,0.013290217753481201,0.0008189992237884238,0.008451274289074074,0.02002512121494725,0.004640807605410781,0.0012017308500005567,0.014241689485247875,0.005517791340340044,0.00139046056886967,0.0015839150617647725,0.040015173224192395,0.0005236000515314388,0.009740594296366298,0.007741674202158972,0.022532183394675984
0.0002387759937727157,0.024712905755475405,0.0020367291307761878,0.014814102706246644,0.001945183913647749,0.03289603232784391,0.0024954681987190202,0.009172479249853123,0.006702264113956602,0.001237032239217591,0.002850487113176913,0.004437147038703768,0.00024169354542733304,0.05925121475312094,0.04336176713834046,0.07087771036122328,0.0001501318982477198,0.03322333620391073,0.009507589568614512,0.13171621970858233,0.014980452973344247,0.004715979152741893,0.052767189531867445,0.005426553510458015,0.010468647859511385,0.10502705981666356,0.006543376877384829,0.009608201301847908,0.0318226022283738,0.012752325940812454,0.00018848385851844007,0.001213952053099654,0.0038952279308923756,0.02414669185026566,0.0036301736500167995,0.012296804131798393,0.016449149842685657,0.0018268067468695866,0.0011841236581315426,0.014274830312704469,0.006044132398644656,0.0015326610985380955,0.001575939150801185,0.06520733083790625,0.0015263686793455969,0.009394583728013002,0.009505088089320138,0.01197256666659188
0.0003065923339153528,0.003077010563153529,0.00020238760719542333,0.015944653598046903,0.006844984874812143,0.08305542310864504,0.0012240290158086534,0.009170272987347242,0.001977074495259878,0.00019007434550148933,0.0026955292680786347,0.006186145469930663,0.0002859971896409868,0.02282169760984087,0.01302231524039794,0.012181046671870527,0.013908670417188278,0.026310392372596816,0.0059851326797740675,0.03509268251525971,0.018516508828661942,0.004600911589605521,0.04706488816349549,0.005290975282056833,0.009816835672184224,0.020185126561065768,0.003714306747559598,0.012104672944229162,0.030077272053618185,0.0029381908833313085,0.006314583806691676,0.03036923061877554,0.0075263196502300235,0.012701419144516356,0.0010778917477284452,0.007888547544530243,0.03593536327007626,0.010276538586840259,0.001216268895105976,0.0017926877261813042,0.005285133300288874,0.17919056219207233,0.00035797076957365794,0.040645180896310217,0.0016242903977299265,0.006478915279272966,0.026089537636109564,0.008474271477129449
4.168148482343922e-05,0.00368718445798905,0.0007700968773535237,0.006358158828903325,0.005969597773941101,0.07989225198976682,0.0014062923565733964,0.009303614877079203,0.004148661075515602,0.00012793371822078514,0.0026921925566752935,0.004835465046956975,0.000302655021778899,0.012752000394904765,0.013697538218734802,0.01148363254218927,0.0008491582902154073,0.03783857128787647,0.005985521278283529,0.03708885597979188,0.0033543625361467017,0.005001613581136688,0.052741125081544396,0.005256969816311394,0.0089317998633458,0.0011101209185634237,0.007452022775593545,0.007009278185470442,0.018277255484726945,0.0028816782595773734,0.006193989537700839,0.034391214917680664,0.004514741903612827,0.01335549123283366,0.0006753092451820043,0.013873382396805726,0.015372640627172885,0.0066077654823991725,0.0012338444937299306,0.001466847131208715,0.005195899993961692,0.0013777136879173897,0.0009517243123267914,0.005293613738460455,0.001621644738175233,0.008840306336538947,0.004113414948684594,0.021971738847641795
7.785622178773558e-05,0.024712905755475405,0.0020521193426809355,0.015274529884180646,0.001945183913647749,0.07861784337483205,0.0024954681987190202,0.010249818873207549,0.0024278795857648095,0.0002350278587869365,0.0020046166528921937,0.00442070554801936,2.6534166717629326e-05,0.05925121475312094,0.04336176713834046,0.07107978051800344,0.021232988733285874,0.033243237662758614,0.009507589568614512,0.13102091402116284,0.015310289267678294,0.004671346125393938,0.05275559290363926,0.005410099655861198,0.01041535337232423,0.10502705981666356,0.005410331595450716,0.00948099312284079,0.0318797901296947,0.012752325940812454,5.26853432150045e-05,0.001213952053099654,0.004223489469612751,0.03213663960334713,0.0003064099354269667,0.008028106760726161,0.016347246286640905,0.005107359411689753,0.0012351086087114653,0.014274830312704469,0.006057571336186984,0.001534695772379446,0.00016546072625299782,0.04227601453954323,0.0015268812047644095,0.009374338846877415,0.009282297695409012,0.011994494657642463
3.77377345885882e-05,0.0030187191659864815,0.0010787892840985209,0.014868729418647286,0.004425586178988759,0.08110461102880714,0.0012585874886631295,0.008626701728998393,0.002854377821486887,0.002446475958012198,0.002672082066080125,0.004417767730086978,0.00037079253268795917,0.057096536333595675,0.033488754210979896,0.08851796096333797,0.004221270611250812,0.034081015857651165,0.005651139221596724,0.12819607716716447,0.061740783268025734,0.004738771723427671,0.11554140462302862,0.012998609553153396,0.008229786343242241,0.018174884546961877,0.002921393694963725,0.011626967774922422,0.03163224902189213,0.002442762406126322,0.006315891942513727,0.08436381728104772,0.02310927293093564,0.01341515995504651,0.000390467734987931,0.011163668998426992,0.019256384414819173,0.0019422678690305469,0.0009212797530579935,0.008267069783013965,0.0002857208181038123,0.001494602882645683,0.00042499165778273377,0.01903021712333195,0.001601502749550978,0.009501680203683034,0.0070190490515003555,0.02132453910232117
0.00037968658026276173,0.0015226297529671862,0.02682445176584731,0.0065117395063217535,0.005916485890795064,0.08190561205939469,0.013164593715466438,0.009241127981746058,0.002926849783871864,0.0012134418509183553,0.00269130804232243,0.004307000563450274,0.00023911651990101253,0.057498362049746066,0.09035955567170581,0.015218213045237794,0.0027484454624143733,0.1351861072256837,0.005979888232269057,0.02182695291208599,0.0730700302557627,0.004667235774390749,0.05275469244542336,0.013480644387878977,0.011090940913293343,0.0012356322495933993,0.018063447138967202,0.00964594631663728,0.04173655710972636,0.020574900735574934,0.006118736904310524,0.00040649943568623476,0.004504280335077007,0.014445096509604778,0.0009120108940841856,0.01758886740783844,0.015405524537089718,0.004630307845534304,0.0012232735108891942,0.009559639018236957,0.005338829785779835,0.0011384964540118575,0.00048007415156077504,0.03782973650005585,0.05883576231419213,0.009526005220364186,0.0029205536849223933,0.025898886974406853
0.00030610620506339714,0.002856037445286427,0.00029952878640869323,0.015144526650088364,0.00836019435871321,0.07465761093360024,0.0012544026711785675,0.009211339531963752,0.003946984290208798,0.00019120109308247866,0.0026907486938755713,0.00394477613853585,0.00026931109232911755,0.03143939806980526,0.01197330762493139,0.012307627332278009,0.006489946282975006,0.03400751076274617,0.005601340022714973,0.07942296647994973,0.07271908830943301,0.005013120944637993,0.05276128396289653,0.013675996336597433,0.008282759409894962,0.035027599337529684,0.0047137286133649104,0.014989482371382376,0.03069996170447595,0.0018661826957085338,0.006178419403215564,0.025075865306201067,0.0018872132609309231,0.0030189465764798914,0.002073287037735596,0.013905476335227577,0.019281627697146524,0.008556532372461718,0.0005430735200721295,0.0017054372268107845,0.005518061142524223,0.0013694781535601636,0.0004610637214572244,0.002657421567440654,0.07864099931121071,0.09007878305975357,0.0020843561283104156,0.022227466715401375
0.0001097047810339315,0.016257762070022934,8.020928241230874e-05,0.006346954030817071,0.004116465844202195,0.11956779602463519,0.0032901988410765524,0.009307095186137114,0.0030820081466132413,0.00015295288809709113,0.002692682828475208,0.004841116889175941,0.00031206060074445897,0.01742285766891466,0.015645823594873206,0.011624815667735969,0.0042661522726227955,0.026231615795046587,0.005602033088479109,0.018908991822048245,0.01470372118523173,0.004721915795419016,0.052847475744778424,0.005256519746119687,0.008945047416731314,0.0011112378838866973,0.005180445331967107,0.011238061469083658,0.01895546641001326,0.021328372250984676,0.006220016292714809,0.23769297548028123,0.0023226246994741727,0.01331445552114365,0.001652740335977369,0.03270953197862394,0.01514341548375917,0.0042976329553368895,0.0012284867876811655,0.007341325218606,0.00521726684643009,0.06651853893808252,0.0009521656777132303,0.01000044467259885,0.0016142300990203994,0.006693280658514338,0.12555957112504834,0.0056286217050262564
8.049820883275579e-05,0.0024890495713666494,0.0010668774979854367,0.0009383649045479744,0.09705440136870869,0.08002552768999677,0.0014083050078399697,0.009134780902882118,0.0023350496383066264,0.00021879825881638952,0.002698863727852267,0.004375610853393885,0.00031194232235717134,0.0174209392265658,0.01113432851235957,0.004522459585923941,0.002840767658830454,0.029711963366239984,0.005603292080945287,0.023092532491463237,0.01500292422002026,0.00503507337916378,0.05275533201647435,0.004735730640317002,0.008870024741993476,0.0203664611497497,0.04804369674418707,0.013311687442679736,0.03020872953717922,0.01646431858440535,0.0013675005577477612,0.037696674482331285,0.00220103948001185,0.01437229762588053,0.0012807527690614166,0.007941081447599781,0.03735042365594166,0.005016376295561396,0.0011863380414531286,0.007008101824686007,0.006031612891981054,0.0013773977322364085,0.0001385888903079163,0.042694436743182546,0.001675887110576971,0.08972118995179287,0.009285594412898982,0.022180763358748173
3.189485730789176e-05,0.016257762070022934,6.686700317768551e-05,0.006776890228211239,0.004149505010724271,0.11765988311015535,0.0012263510403100208,0.009307095186137114,0.0030820081466132413,0.00015295288809709113,0.002692682828475208,0.004404695691171468,0.00031206060074445897,0.01742285766891466,0.015645823594873206,0.011624815667735969,0.0042661522726227955,0.1157317380808286,0.005575931996471231,0.018908991822048245,0.014784356933926887,0.004721915795419016,0.052847475744778424,0.005256519746119687,0.00884461454797041,0.0018659260217136642,0.005383350743749362,0.011269055592649981,0.019297504929153435,0.01648577396036241,0.006220016292714809,0.004058797098976233,0.0026308971210275787,0.013402266204641664,0.0016208127500488114,0.005229808651472417,0.01514341548375917,0.0042976329553368895,0.0012272669272264463,0.00703080310419612,0.005600022431585115,0.003608293672022332,0.0009521656777132303,0.00997100679980652,0.0016008795040228724,0.006693280658514338,0.12831446168549449,0.0057286071986866905
2.5055665763323767e-05,0.003215091171600011,0.026492180903570132,0.014916382747256207,0.02937017751549017,0.08192305860044152,0.0013942544682808674,0.00913381446063103,0.0020398898563783853,0.00024208568947024477,0.0026956496774294867,0.002315509634249099,0.00031185997616917994,0.012752000394904765,0.03648105217435173,0.03055468148698921,0.0029749991262193313,0.02957199488900644,0.006105952160379306,0.0802230661355006,0.002948100399887051,0.004667269203720209,0.052846836435269655,0.005437258728888784,0.008392663059192663,0.00038885640233326277,0.006205837332723185,0.012434138722934038,0.030199480466557783,0.0016674185138864858,0.0013674290307731955,0.018960614960258203,0.004445588002840524,0.014217396949498503,0.0008237367339978923,0.017763761610217588,0.015048117065774157,0.011227173716365255,0.0011473007100594652,0.002049821933519733,0.0053677373704252435,0.007768299260442241,0.0007822390028301629,0.03591350728771861,0.001606360624399077,0.0278990405312382,0.0027104764876026404,0.021402963939949476
4.24441222853217e-05,0.002941321310631562,0.00021704811526165337,0.006246426906628603,0.002910215274280044,0.07565930469783914,0.0012560622008998424,0.009271274266702512,0.0025582935114771715,0.002452946262390041,0.002692834871122062,0.0044481219331176354,0.0002700645809730705,0.014229357988567332,0.03696814452744109,0.011398607793153395,0.0030725971345154637,0.021528332919034332,0.005980050044692995,0.0192701538905651,0.00860995630693653,0.005001701866049693,0.05276704041918026,0.005409242220512408,0.009854266520626737,0.016417388253636825,0.004483413663545691,0.01193209435096168,0.03154975789218311,0.0019995732280064953,0.007108540212908037,0.024434750436662742,0.007663858987067623,0.006992531931059363,0.001063549938284079,0.014287882146264612,0.014970068241334735,0.009167689088194719,0.0009189076476351624,0.001819239729276208,0.00553574401063358,0.0013777468026734893,8.724064702959671e-05,0.004878315307329562,0.0016229687695239223,0.0088626152393273,0.004389820967659636,0.022328915370199872
0.0002387759937727157,1.3045195746219304e-05,0.0020367291307761878,0.006627038591256438,0.001988212669278103,0.03289603232784391,0.002121087462067261,0.00924605209747688,0.006702264113956602,0.0012133709989648309,0.002850487113176913,0.004437147038703768,0.00024169354542733304,0.05925283420997352,0.04336176713834046,0.07087771036122328,0.0001501318982477198,0.03443285294466933,0.006125866160746856,0.02128540650051603,0.07154010621627954,0.004715979152741893,0.052767189531867445,0.004873800259418999,0.01105218397134614,0.10502705981666356,0.006543376877384829,0.009647066764334675,0.0318226022283738,0.012812195961713825,0.00018848385851844007,0.00042547688890808564,0.004483555391872445,0.01470545034706219,0.0036301736500167995,0.012296804131798393,0.016449149842685657,0.004570387305776818,0.0011866898562712402,0.009708522381137383,0.006044132398644656,0.0015326610985380955,0.0005126706477131312,0.039113077656365,0.0015263686793455969,0.009394583728013002,0.009505088089320138,0.01197256666659188
0.0013591407195850881,0.005562769440220113,0.0012777591937458699,0.006269868721506426,0.0028728586656060744,0.08076263771069048,0.003254011797670698,0.00913421819441729,0.00996735434678118,0.0006413775953647291,0.002662601846392497,0.0040755580590017115,0.00031250973132553375,0.022288938339089643,0.08942735849669017,0.02259053813420794,0.003038294117989039,0.03400305762873686,0.005647186487227946,0.04599517339613166,0.002134830034178768,0.0046839783898159,0.055430381650070186,0.005244624731510156,0.0069289235390863416,0.0017066188676155454,0.0385239907656996,0.012203352755389092,0.03027620871097601,0.017499421468947153,0.005280389079047305,0.2233629181148899,0.0022717771049681366,0.012347855675101774,0.00011745043145892572,0.012182433972319832,0.018478360358901994,0.005205490185007676,0.001222170677326327,0.007095991814506499,0.004701749865690559,0.001197081576153728,0.00036607930387012313,0.003926930974647458,0.006981359522987972,0.08750806685019717,0.0018223728272959514,0.021747074855597768
0.0011448301372020773,0.004391636373002366,0.00379003445931913,0.014814102706246644,0.02592922642903834,0.07935561123409052,0.0024954681987190202,0.009101560280796674,0.007069514828414759,0.0012132666093731456,0.0031143807730472047,0.00421802858819761,0.0002704248413290069,0.013056576130637007,0.01164039382798105,0.00179056997525677,0.0006031364271871474,0.020666358849442255,0.009507589568614512,0.023341151325488422,0.01551611640199295,0.005011304522401415,0.053559367499121026,0.004721248308716425,0.010433580074112193,0.10458249451051775,0.03308242071495401,0.009608181202878277,0.03155141288364586,0.0036356347819592565,0.0015506743655108977,0.010026444760166647,0.003947516717465141,0.024355485462683034,0.0003842200081199069,0.012329943556015653,0.016452571837129643,0.002090873001103622,0.001185669955377794,0.00762311722016869,0.006167087329761839,0.0013735156317722745,0.00010455663211660494,0.06458997743304039,0.0016217882545174307,0.05117452052429124,0.0010644577007121406,0.021410728118985166
