CVaR_Risk,Return,ESG_Score,Risk (Volatility),Prob_Sharpe
0.02880056805385687,0.43346849536357507,61.5282123677316,0.02880056805385687,15.050169996057853
0.023127676071052258,0.3427144386141304,50.0137242162937,0.023127676071052258,14.817728328301081
0.02064242535942934,0.28727317012198844,43.1042566474526,0.02064242535942934,13.915964289849313
0.014928974496884144,0.19053337201315473,27.162800254842104,0.014928974496884144,12.761801572596033
0.023661237431046568,0.349541095982893,48.58417901326385,0.023661237431046568,14.772106695382483
0.03043830303741201,0.4550294613622665,64.4745147286037,0.03043830303741201,14.948747703027358
0.022608102420763106,0.31554820085007496,47.8757572025451,0.022608102420763106,13.956688548603802
0.026322980831236555,0.39718680852772215,56.62180849155577,0.026322980831236555,15.088402133176318
0.025903912514732244,0.39918223702018146,52.80417186648828,0.025903912514732244,15.409518823627165
0.024224584166560675,0.35855037391241024,47.592182906652965,0.024224584166560675,14.800484126501619
0.02190166766290836,0.32509270658751555,44.62456841306762,0.02190166766290836,14.842607831650215
0.02990456724347123,0.44504699418506355,63.34990250343696,0.02990456724347123,14.881743942918288
0.03692741770627895,0.5213236828305366,79.56987247584837,0.03692741770627895,14.117141085681984
0.03639668772525459,0.5449520257360849,77.24743886655394,0.03639668772525459,14.97216059024456
0.026801596155112767,0.4059849484579868,57.64577677026334,0.026801596155112767,15.147224772871212
0.022783622931233545,0.32126621027426283,48.37253570509371,0.022783622931233545,14.100132850294647
0.02149217565235858,0.31741634465888324,43.82416573338803,0.02149217565235858,14.76823852337759
0.01864504294428817,0.251907596792008,37.5761790679425,0.01864504294428817,13.509976220942617
0.026360665276238295,0.4048824384153119,53.41446665121144,0.026360665276238295,15.35875803643794
0.025294224999854727,0.3691389090018529,51.18250031155121,0.025294224999854727,14.593224966529172
0.03518378093019783,0.5121522499452097,74.26228793413563,0.03518378093019783,14.556073290928119
0.034254363740893065,0.512101146528215,74.24322572313014,0.034254363740893065,14.949517115092942
0.027362674701259873,0.40829343345838404,58.06627779564265,0.027362674701259873,14.92100158022948
0.02843608332494698,0.42822019421070207,60.78690701234714,0.02843608332494698,15.0585131856697
0.02448571473225663,0.3410700222907102,51.637964517947914,0.02448571473225663,13.928778360839674
0.02188627921214705,0.29993467316621847,45.1999713135035,0.02188627921214705,13.703607024840256
0.019667819886800424,0.28697410668099066,38.4648560202754,0.019667819886800424,14.59030629862936
0.02728292892493902,0.4079761845471372,57.94887352501426,0.02728292892493902,14.952985168284338
0.029075828686261573,0.43957938320822343,61.63392284657692,0.029075828686261573,15.117858551607418
0.022357341109184657,0.31158822453015605,47.14110304917696,0.022357341109184657,13.936106574658067
0.024837598980749782,0.3487964341148744,52.238634457120924,0.024837598980749782,14.04251642313626
0.023853549190415775,0.3338925829787921,50.09813556338247,0.023853549190415775,13.997019198038027
0.024069500449327028,0.33603072528824063,50.43681030945559,0.024069500449327028,13.960271660975602
0.036877474005579766,0.5496441515547486,77.41549164867456,0.036877474005579766,14.904199980497745
0.01944839718656694,0.2612545424119954,38.89038997302265,0.01944839718656694,13.43252646372173
0.02435198442027847,0.33861418009533584,51.4624439777794,0.02435198442027847,13.904422318497254
