ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
0.0037802320900300664,0.004731211809783616,0.0055620454736781165,0.0029790847231347356,0.011473705083266863,0.03203993785206445,0.007152507686209309,0.006638180721649423,0.014493043943948503,0.02240981710964094,0.17881540633480797,0.020306954919035426,0.007514302036644656,0.01686125733535025,0.014418767447328618,4.248003433658838e-05,0.0009077844747257978,0.004074801112417062,0.02115181080923139,0.003960747713589599,0.018076324393260207,0.001760011995647379,0.01100388123936771,0.014512663242985148,0.0027515308618254923,0.002428313465318341,0.01623977064316665,0.011937631142081517,0.004138865401485561,0.01618812991082593,0.021264741491097687,0.002651433626527739,0.03476441866779306,0.0023078444541980163,0.014818936969264146,0.10211084959966943,0.00584257197515625,0.0006781719989106928,0.0016076309729203303,0.007803051588391978,0.0017725572895256462,0.005036956172020047,0.18891092727175599,0.0021977773907479827,0.016447683401455984,0.003593634467872234,0.07132699026846054
0.1543416898677793,0.0593837549614845,0.006013049513925438,0.0032561400774417317,0.0017540956178399183,0.03174332294357371,0.0019521352956493546,0.02934199709685155,0.015504315436146172,0.022108156594229555,0.017249499465680277,0.008122099322787624,0.007068733575846274,0.1855623194783308,0.015584344384969058,0.03784710833524031,0.02732013809716089,0.005623266194914906,0.0018036848369030103,0.0032064507489052733,0.01756577704919232,0.12389251178760097,0.0013833565115629353,0.015445572349878551,0.0052854325684464475,0.0007525007693778576,0.005255838458302302,0.022467575788667704,0.005575536299147197,0.018064328135951175,0.009356153482959286,0.00029704304515816083,0.015539408517679277,0.0025985756086089923,0.016364127816274044,0.004911035154310131,0.005568880139373228,0.0057139398128817215,0.010427073994036555,0.007883736412628748,0.0014736860527724174,0.005435656926447462,0.016761349238888106,0.001979509425055336,0.02407638106416255,0.004093823201120974,0.015150192577715892
0.00284068593290146,0.0041368310738817615,0.010148581369800999,0.003009665641870879,0.001284936552427007,0.03330644696709167,0.00596613845378512,0.002760085196461125,0.014566908240540188,0.022439349223897863,0.016855951254605032,0.00813207044254667,7.77176413822682e-06,0.016845738344650748,0.016794464887264632,0.0009191055141179823,0.003525558845139481,0.0022029651368199515,0.0013716733771185659,0.003167856332431201,0.017132060734623873,0.010502282178152467,0.0005795642954766617,0.014732836787049017,0.006593930605273079,0.00119778976167716,0.015371785177758533,0.003306449921503647,0.0036425984052940183,0.0018138071221015812,0.0034868526800735326,0.002474303674759181,0.016113969459692665,0.002122894814988697,0.01683632078572788,0.011911189600515447,0.005557193426317395,0.0006723852061083456,0.0009541153014693861,0.0009385026499836254,0.002118990277566603,0.016525806770668797,0.016700834269559105,0.00042410184299664484,0.005459406205813434,0.009655960888628485,0.0032959789932540287
0.16146688042870005,0.01979888295614653,0.02086456821929379,0.06389322393048505,0.008659207882121694,0.031448705105311205,0.009766691069073382,0.007229803762222434,0.01485721034853431,0.0220581959791768,0.00756810535704827,0.009750550334522937,0.006168785872719795,0.2129956239079463,0.01584721721674972,0.005925042929992793,0.0004839293628196538,9.224161420292166e-05,0.0017957060308431076,0.0018528967718436829,0.018194158487035435,0.018667896303502764,0.0011533897773892247,0.015216803975513353,0.003927376242721316,0.005533169994349354,0.005721296664785061,0.013529438867753561,0.00747111516708867,0.01870963322256021,0.018672116609632857,0.0014244473075438963,0.016530123397503697,0.0013649334578099172,0.014524791530799308,0.012158222619395908,0.0026378384239214227,0.0011316724076525404,0.0014651894654532276,0.001813149043398261,0.002679146814583356,0.005534702675994331,0.01519369642962744,0.005365013659918521,0.10993001756278725,0.001190844176253699,0.0006755534791751438
0.005196963307962089,0.01568257376718267,0.02237033358796319,0.0028279700565397954,0.01683476053291404,0.030407729136985605,0.002171109040467109,0.006895701622085235,0.0145194830415176,0.020234495599904808,0.015472924132039375,0.13279014022490376,0.0068401771718859215,0.017776303786405184,0.056547518336236446,0.030128388200627222,0.00023871056855391277,0.00013516173716850307,0.005104533087638961,0.003927527155391149,0.01809999861996984,0.01818497585375841,0.12811765883405588,0.019611573373076147,0.00296686426174766,0.0012197793821657026,0.005239168839742513,0.01380878242035392,0.00674226470982998,0.018450523641414817,0.0076078450963642024,0.003215117205131211,0.01661913808087943,0.00046643986425827836,0.006848655330342088,0.012563191675206614,0.005501428213414852,0.005337129733009003,0.00047243841150066204,0.0020039312817985177,0.0018349097630508356,0.0055496191774512,0.06996053331167637,0.0046477853452458395,0.20818977954760826,0.005697792888819207,0.004243494825692397
0.1742165011983507,0.007655066606267243,0.003498292072568051,0.0040431536064233446,0.01775343897118779,0.03186560416235759,0.007680747985819891,0.002257678047707121,0.035592050853089405,0.017478500592596043,0.0038460803603633993,0.012255665578628993,0.004758368566841086,0.18328834450468318,0.015477180087811479,0.04237563314837882,0.02666312269083465,0.001519192216541526,0.005375319902851685,0.0030946659411987196,0.01821187582809214,0.01089990261129644,0.004480467208087709,0.014578505444455745,0.00610989551205774,0.00044029932449536017,0.004854338970667521,0.021228287891434883,0.0040650474151019255,0.0021444810050431197,0.020128805246543858,0.0032679326484029688,0.0300877295642139,0.002908016750956627,0.016453587993069983,0.004883202966081151,0.007708399878601204,0.005888415829130347,0.010327162001114597,0.010838163013927114,0.00046913604326554446,0.01422446758245546,0.017734013324749002,0.005624196169874238,0.12118086349222859,0.0171740838229767,0.0033358305580005946
0.16474694352812427,0.007655066606267243,0.0055124659543760845,0.00327699690025745,0.007962028603449547,0.03186560416235759,0.007666667678506427,0.002257678047707121,0.014207459078804996,0.017488799659014422,0.0038460803603633993,0.01230182330897428,0.004758368566841086,0.18328834450468318,0.015430663503300418,0.04237563314837882,0.02666312269083465,0.001436010867974121,0.0018220387465828092,0.0030946659411987196,0.01821254882340197,0.01761427809414693,0.004482725467858634,0.014610097117831728,0.0051632986483154215,0.0006455307384721205,0.0048540743116445234,0.021228287891434883,0.0040650474151019255,0.0021444810050431197,0.020594942810425915,0.0015203454996082306,0.03044016840165787,0.002908016750956627,0.016362871435553084,0.003851340924349294,0.007708399878601204,0.005888415829130347,0.010448293205051367,0.01070298399709244,0.0004140830958033995,0.01422446758245546,0.017616265275252736,0.005624196169874238,0.12283024535792418,0.016996761766703,0.0033358305580005946
0.16968585977433387,0.016244146773044373,0.0032531521928585217,0.06936225241892754,0.0017601129570381261,0.03156063754606391,0.008188547245584373,0.006155305226532185,0.014124837371268871,0.022015838519176472,0.004713375231301078,0.02923790101892487,0.0076051082760747665,0.18566559842552013,0.015616571746093154,0.027485637434222453,0.026191018748921435,0.005624519185847772,0.005160625742725569,0.001844053962771603,0.01723338724210617,0.00528968633581722,0.008739895204560248,0.00857029737106041,0.005227155696179262,0.0004922278755629633,0.005226410171094913,0.030431239657972713,0.003551876899687975,0.018910278218403027,0.008829211040759842,0.0026998281904831813,0.013785431405483332,0.002340281341881588,0.016364340212884014,0.012070967014692626,0.011325971263224615,0.001100481103330876,0.011102929632171795,0.002038340091063246,0.0003347388262002314,0.00534191257271028,0.01574784577238219,0.0003494591496814402,0.02303224629289021,0.0169102459807964,0.013495764729265992
0.0006414248523155023,0.012287803762904666,0.0035848735118026247,0.00396622305851787,0.0020561072905388705,0.02659781089040313,0.004893286205644412,0.006899874596393227,0.013767948153180998,0.017673513046163707,0.0021119927592310834,0.0039498777562198386,0.006144527482162462,0.017638311323167764,0.004682503737505615,0.0021570920429064672,0.0029904543679620237,0.00448650232410123,0.004225615193546337,0.003177675197618301,0.01826774486176507,0.018554470099198826,0.008221921628192169,0.014725101650464199,0.006635604691224632,0.0008471183184852556,0.005223993153754615,0.03136223465380709,0.00779897398689473,0.01789286511086382,0.014494765193551307,0.0019169592170748795,0.01609205641610554,0.002988760703165411,0.014682793606048983,0.004823153214759801,0.005515749265460749,0.0010150137286700492,0.010365301445168399,0.001811211283481165,0.0020739849448664183,0.017344409946308075,0.1657948490046045,0.0016300208802999278,0.15137845009220396,0.008256050113140002,0.0037437884993001243
0.002854539938192401,0.012521019957877837,0.0036034739013265393,0.0019884358252462934,0.010153304440506362,0.033222602357924784,0.008574145553550738,0.0007814776390576466,0.01553667718312294,0.01810215552260905,0.016922115347813127,0.023499409362043238,0.006183637964403161,0.02466444430376339,0.014969654685211966,0.001504810306997888,0.0033786672559249662,0.002219156538093564,0.0013381709477452933,0.0028028110493795604,0.016339843517778587,0.010196436737179876,0.003005935839414897,0.008951429299800941,0.006558742812851774,9.19827030674189e-05,0.01492493823698314,0.0037496745237969543,0.002426592757402182,0.003249845861295398,0.0038056805482702717,0.002492786077796656,0.030551312190549774,0.0008072328410484962,0.011026738204395696,0.01189435562008374,0.005485137035624484,0.005615710312283283,0.0009613046798160349,0.002599000933436133,0.002143923343215706,0.005633131884993851,0.01085923166656073,0.016391644164197153,0.0007869109032202157,0.04611018010975045,0.0005957843845931898
