ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
0.004624940654250339,0.011463825940441355,0.004710328463337866,0.00012523915394142203,0.005447309716067064,0.03975977508783163,0.0023105452501295974,0.005902235561107511,0.004321218170327408,0.009797164306972656,0.004881189841940938,0.07414211429805703,0.006242069151694618,0.018552931786033792,0.010032961548287174,0.00030428870820489403,0.0006901437854623137,0.003662641692689852,0.0021443955032282133,0.004301982732004394,0.00921736485879686,0.0006883335315408417,0.0106277712072653,0.01476787844759427,0.0017249974780502138,0.0013971275746561974,0.006356905105239858,0.0004721610838902539,0.008558954254323448,0.017204327080377387,0.02128201468234616,0.001981539653068903,0.019341476233204244,0.002622062642080467,0.008937172721292231,0.008028038649784838,0.01234849676875918,0.005681689868190833,0.010002040889045263,0.0022651661407180014,0.00013558898059491307,0.00610269062198652,0.019541586944508582,0.0017473082299581909,0.020023242589002413,0.0037120347446398367,0.006849861151186711
0.004226403784095825,0.12368451867538915,0.0054931464987822915,0.003258711284419208,0.002688031746384642,0.2829601865764488,0.0019403604934054774,0.004001282038398901,0.008631263377296387,0.01388946068237124,0.005923112617344961,0.05404193927065479,0.06154297605955561,0.11691294411707434,0.010394523771823944,0.020738030105696893,0.0006296563413696944,0.014944804650713678,0.001314185278739062,0.004152089294903195,0.01826712985402532,0.000701811473935298,0.014409104417077441,0.013768667682604624,0.0057515342600944755,0.00025094884391087225,0.011778117609922152,0.0008029798678153063,0.007674060808633073,0.0179292429501122,0.019746051048087413,0.00266981563795979,0.018757057125322198,0.002629184565871756,0.015552071498140299,0.008034767311838501,0.0024710962474910536,0.0038091776638113136,0.008885310444274201,0.007539159661603179,0.0003120356073857027,0.006648885494131437,0.02609126863347329,0.0014756851189026675,0.013406327953471103,0.0017217452753767622,0.026242091215452814
0.006097648199680351,0.028980534132533917,0.014215524277570694,0.00021675334847726145,0.003468992047173109,0.27629963362308024,0.007307926643211606,0.006062777841398126,0.006023933231880738,0.02353231960751316,0.005363328921786834,0.05266785710119096,0.004711990970609527,0.1152831601156518,0.010750302815327658,0.018723977286493484,0.0023719803688763627,0.014847194512178726,0.0005800325620691059,0.018353571354785513,0.01325035875946387,0.018726936091595352,0.013691670944802036,0.010985287829621871,0.008343347338854862,0.0014131403018142858,0.005943932194621792,0.0033106604045684855,0.007753467920225727,0.01729258796853984,0.1272316464923698,0.0020542825635326725,0.0006240097376352619,0.013863845712304566,0.015534667234483827,0.022780585398780657,0.002365996569648314,0.007804062835676406,0.008707995279401047,0.007540380900039854,0.00119168066946448,0.018088794992654627,0.018657185220552555,0.0013526857708323202,0.01867939657781705,0.00445000892788027,0.0014062239272926115
0.005433238398264357,0.024457820512211206,0.005642573945613927,0.00011224412281158195,0.004758343089000901,0.2804198941776038,0.007883975359892163,0.004297546364586714,0.008214224821793403,0.01947679268482868,0.005958887808244787,0.0616104129247002,0.00762865245271178,0.01816466443966089,0.01039460269209425,0.05012295784816649,0.002347288691493442,0.0033300196332880392,0.001085049530550798,0.005726321618780126,0.2477174052969351,0.001144736852291374,0.01005138131822933,0.01507825711504263,0.0064558298479899575,0.002119289973666281,0.012489177670442688,0.00046132248419986435,0.007437654581629372,0.017274108460522138,0.0031749616837855113,0.0026688281515527003,0.017574871980937188,0.013338447611795654,0.00899088257874732,0.00803596731932622,0.012030268330539358,0.0004498909893629055,0.00874318367024305,0.0010638167149775893,0.0012792641962122322,0.006139129496646032,0.02128074765979163,0.004612768131165278,0.03165810706580216,0.003528346344961756,0.0013823256951409554
0.0038838269969707568,0.009721226398485265,0.003898367597259186,0.06735733003921188,0.0050319753594554855,0.03260842283098243,0.007845914626255694,0.000538730915677878,0.008618015754471532,0.009597568572428935,0.006100537485475984,0.08188027235363776,0.004338625378209912,0.017354724383703418,0.01040183334147241,0.003705706761929475,0.0006421193844894351,0.0011487737796368846,0.0021333104988619125,0.018475820980205178,0.012383842255529135,0.0005403722348122095,0.011319799412507171,0.01068189417174625,0.005276516112778906,0.0006282185649887999,0.006247762629490472,0.00012131288738039328,0.007620823909890025,0.020534202928686168,0.01485120768998173,0.0025078464945511207,0.020119488567934024,1.061327379945666e-05,0.016261806259591095,0.007988551940851603,0.012398404894817461,0.007623287658734691,0.008800025360827865,0.0016357818982629235,0.00023719901897710797,0.004955485644531903,0.018904092424166373,0.004633037059908442,0.01579778796474818,0.003574813657172808,0.006515699500438876
0.005441359867192501,0.027692252554523577,0.003824122264573661,0.00012773711587180442,0.002244966658275401,0.09763190293021076,0.006585201078404148,0.0057674319681970815,0.0006984403868575944,0.013970325550285389,0.004363276563275642,0.055939997850935876,0.004896625768372133,0.018222139867229356,0.00974413025519061,0.08841513304959987,0.001324526669214957,0.01369260383153951,0.00011519144585462102,0.0036197455173177634,0.007536960934918796,0.0005640927144048572,0.009842622901337627,0.002027310513845663,0.006912409790341324,0.002192225571213529,0.004559382729739303,0.00547603851500393,0.002137394225962105,0.01793950770538909,0.019729540722870212,0.00248011689281757,0.01450165067156665,0.0009872599899078294,0.010082129971146669,0.0077904697801861635,0.0022360969850037573,0.007140805402373623,0.008811673300683252,0.0024900023664983337,5.015216964247707e-06,0.006379060029731313,0.01872995586964751,0.0011869328687702434,0.03161235062393998,0.0028745668181266518,0.006893711107966122
0.004551030631331583,0.02735986929327902,0.0042422400609825155,0.003155615812658527,0.01910593304411118,0.1065388870191484,0.005172785271721817,0.005720536526781651,0.015225205458267142,0.014028038064675261,0.0022516331951298475,0.07381191329442036,0.004268817167593464,0.018017473064410625,0.009969027854430036,0.06661759363906392,0.0006310188068530777,0.014839559513276328,0.0008326888476663421,0.016071237978537017,0.012779720215934707,0.0007019531596761101,0.014163373710214195,0.015111545958141922,0.003989427958910673,0.00028385528176739534,0.011823621206276842,0.0008187203358996529,0.005577539790084759,0.016657958367992328,0.018810076308333243,0.001986532727270424,0.0277914350241767,0.003135363772086984,0.017412649400101874,0.007973671490468355,0.0037615570221295326,0.007480703983701039,0.008874851402380464,0.0021054805928437054,0.002035877357891358,0.006642358634918731,0.02021979274318366,0.0060741818508082985,0.014205701526324879,0.001880123149434843,0.17619149749904603
0.0055675927865176215,0.025800098882537967,0.004226599541252917,0.0002017031066144021,0.0060020252341566925,0.2851681456855808,0.0007361869197558615,0.004487945690971226,0.008729134108926432,0.015048774772299746,0.004131886721558374,0.05736130265986605,0.004670657487856611,0.017252619425910228,0.010323218767346619,0.0015556005405740272,0.0006578755104720478,0.013396572053822477,0.004643403081182909,0.0035771141272362616,0.009439656772053377,0.0006899655631561012,0.01058637215211613,0.0020221638486377824,0.0016370060423182011,0.00034623401065799137,0.006114793762230336,0.00044321658315391206,0.00766862830561017,0.02048446684710413,0.01872451358484318,0.002479463968610109,0.0031610162107376123,0.016081152364154593,0.016320211166558643,0.006417250563675141,0.0016934424777601351,0.007889827813466168,0.010204246282143042,0.007136346327735318,0.0020910086022958275,0.00658257052089891,0.003427541005470519,0.0015349155526084167,0.031111391501673108,0.003478807989230836,0.0013173172029202224
0.004525780194445175,0.026823067688585403,0.005594081145236416,5.3677449989811114e-05,0.0019345571606806118,0.0843824721319348,0.007852569176462426,0.0058244538050907756,0.008604176349703271,0.01003584079337279,0.016079221816485217,0.07377186703395228,0.00423181751176033,0.01775889058040876,0.010734663235157144,0.0001303520840986196,0.0007613459193874913,0.014486060352709523,0.0012289017252106668,0.01802930959974947,0.01827712957530958,0.0007336696253992142,0.010922807405897099,0.010925219115067938,0.005270192308295981,0.0003154846270281868,0.005631559370367802,0.00012131288738039328,0.007668778640517833,0.02054586959071,0.018512781598535456,0.002705636326115578,0.10509492703879811,0.014017509256348634,0.015553113182892259,0.008037407403539792,0.0019251829858504075,0.007626717644150994,0.008820769523365466,0.0021707849706408397,0.0001379038447369182,0.008344576414712411,0.021543214029940232,0.0010166421976330444,0.020002098464587583,0.0017960301400262034,0.006610597334960662
0.005572689650973073,0.02771111128599799,0.0038902708795524638,0.00032233472216712874,0.002243543912885117,0.04019739975338216,0.00660094420494757,0.006300856847511718,0.0007713946386216372,0.01372922583661336,0.015376068618370719,0.07339046796341603,0.004155338211184716,0.014509195952782508,0.010402617173164114,0.008687021813008074,0.0010259391096285313,0.01472339085881702,0.004918593963323748,0.02174731374020776,0.00949493903962453,0.0007031718067825844,0.024482941841786746,0.013097338351935665,0.0041175485822789685,0.0029852561884109365,0.003697618997351897,0.00047213625329581055,0.0076666578259277866,0.020630023945893514,0.018763271319329762,0.002550444642656225,0.11254848228881922,0.0022967317876385123,0.017159950357231155,0.008061044369814583,0.012625693644589337,0.00787857870361159,0.00874362689980551,0.007703734215856887,0.0013733729225072176,0.006605913402204534,0.019940457868439197,0.0013491146537852213,0.030045355898397984,0.0037170758266405466,0.0015303692381287647
