ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
0.007445582197303578,0.029635867233461243,0.030362173426563,0.0030353437500211344,0.011550631259704807,0.012985017088327538,0.003888103726301676,0.018819101225868717,0.009563907853479868,0.021020196164698534,0.022389585848599295,0.04041747870867135,0.15660534519085206,0.006265651749979729,0.016157624979783784,0.02223254602980051,0.006232058181763004,0.002280579723399216,0.0033299539738713157,0.0468657827209917,0.018330757894245164,1.5711121483413457e-05,0.0010793193388405732,0.005510028113713348,0.005586016901195292,0.025599177096117753,0.004998293017658383,0.0282643920821918,0.007663414370378044,0.016974411804649772,0.0184524277158003,0.002630680756826022,0.0017691916408693938,0.02074771768226947,0.018851187616626932,0.007695976601941759,0.0047492093732458655,0.00126755975437762,0.15775520498789775,0.10514970820110428,0.0012453853403721368,0.006823146597723737,0.00046634289175998564,0.000872370260831307,0.008453256303066939,0.040408888351211605,0.008888520136147817
0.004867140888663431,0.017218035480754554,0.03173009935220853,0.0031411942221315305,0.02076305931345336,0.013936540116895064,0.03300396014977581,0.004225025803578853,0.00824482679321037,0.08003893818306736,0.017392836701646645,0.0005045218669852032,0.007281945316362659,0.017692205662073197,0.1829610042310847,0.025723587428049678,0.005857372325443569,0.0005729448065462453,0.0025033993718374843,0.05118960462734234,0.017568840811262303,0.01827093856789246,0.01071430218194629,0.001281287050134571,0.050258863197848926,0.002389741918312061,0.016692683827355958,0.03143837661330527,0.010789656830169381,0.00577771668361966,0.019590789846632147,0.0026488484450240845,0.03190893980187473,0.029213714548809378,0.027081930111665847,0.007067957174171705,0.011212877550215345,0.03480742869545461,0.017563568006339174,0.028309179823551356,0.016697939427524507,0.016923147192374914,0.020555681478273052,0.005157358463341426,0.024794414521620997,0.008460620759718051,0.0010811930743411086
0.0048454623908970665,0.02867322353131544,0.01965129356091387,0.003113424000863118,0.019618402179123563,0.012858360852993607,0.0030010436204729886,0.006251860067141655,0.008912643201957603,0.0834308346423566,0.01628913791175088,0.01113639125521083,0.00301121773437054,0.01803340594190879,0.007511227265206823,0.02134583827599045,0.0005994672476415473,0.00042493635667709107,0.003528892804897241,0.007586209288783371,0.00554699502674236,0.018657063630490713,0.0013244328400011534,0.0012914347062570352,0.005673231068246085,0.0036329100315811973,0.015996792150297288,0.03150902114230573,0.006624992811535957,0.004819212390891763,0.007960602677439177,0.10906673879175766,0.001442440860443428,0.0007616885413012781,0.009239189187291094,0.0038124731211737436,0.01231651020448177,0.005376256782280939,0.0009892406465739807,0.11260084651076847,0.001581127951015599,0.002427447525033241,0.01989444080947217,0.005244933102295254,0.025242201999919087,0.016337354644888117,0.0007267250242627321
0.002380602539530664,0.017907255997640394,0.01984600712392971,0.002756913647211384,0.012727629932083935,0.01392207336316225,0.008318188382204033,0.005354468840388534,0.00882549863537321,0.011951626554877687,0.024539111878349965,0.022703374058599943,0.003018180444302842,0.018379702868709123,0.008365692594088918,0.021511573397402478,0.0007105122745311825,0.0008691708959317493,0.00491793898135536,0.014473189161166761,0.008861498758920835,0.0030976090392115384,0.0051361465912199466,0.0020708255792597865,0.007068915349650635,0.0011140382223660784,0.015497285962886964,0.028124636872539167,0.023401554366092717,0.019511787251795237,0.020983352381868978,0.002814712737813434,0.003112896731860681,0.00037331303032369354,0.02757685550544838,0.005269021844860063,0.0019370702686448528,0.005141858281803831,0.0012402106021759348,0.11655518664459816,0.0015564212527747398,0.01685645282962603,0.0197490423644074,0.0006664671770839837,0.02277246032859128,0.01254192776218611,0.000850330161574832
0.004504424810766679,0.026045694920405402,0.0021860176966727995,0.003207735710083681,0.019586996804977504,0.014748529080413218,0.007845525775196633,0.0027971712397556947,0.008826651374667854,0.0834308346423566,0.0680871759887724,0.0328903658506418,0.006686623355059258,0.01734861675770033,0.008686835215458159,0.02309985098241622,0.005782678359531099,0.000824517996262532,0.004950040202815345,0.01737432869828584,0.00456608615680725,0.018779246520106638,0.004333109328505279,0.0012724522363986883,0.007057795969658886,0.00018669514905143739,0.0017884091600548577,0.02793716871322559,0.007425894645502607,0.005851385641341296,0.010230748286122011,0.11611487367919818,0.0036122338642550393,0.0032546878420558747,0.015648178941612766,0.004250313261366684,0.012320334665679483,0.005375291763249584,0.0012297167111101313,0.11560231574172518,0.0014745860109571175,0.004489603178660585,0.000633471259861058,0.00522094433055217,0.02505389959278928,0.04494682534369426,0.003769975602468636
0.004848851617629066,0.017937531794354505,0.01987293415902311,0.003811849906435951,0.041632699001745065,0.040299800820707964,0.03226201582740999,0.005058513864326695,0.00048182265490479166,0.039509635632252585,0.023686988539788727,0.0006512290586187762,0.007278811632868227,0.01738154044763727,0.051806755084484,0.018849203728424083,0.001050005376516036,0.0003200440349306862,0.001093604745372621,0.0509315462189486,0.017898392827792715,0.02022982827040066,0.012782939500194683,0.014532893468241104,0.004987793774360174,0.00021992610093633444,0.01631742281752711,0.03023968008958765,0.008108734291764568,0.005801112650727245,0.021326564364201484,0.005945002925230701,0.003184111640610627,0.0016289532165871846,0.026921816759970837,0.007085256316890855,0.012429472979641571,0.035825324115930916,0.007978517152387885,0.028751993730690012,0.001279001281419617,0.011740926098486888,0.0021755918860580196,0.005141862526875454,0.2516419914614082,0.044606446151386446,0.0008506216791348735
0.005802183199894487,0.016884909075854302,0.03202622903830612,0.0030507918351694607,0.0021337803070013107,0.01369958220992143,0.00830196783324261,0.005465942034853438,0.008826743738337837,0.025612000104127355,0.11623679141442453,0.023511073432781526,0.0030184502939705807,0.01838029185950705,0.015982767095603742,0.021110276127852386,0.0006396433944647062,0.0015387095239274978,0.00456028866750049,0.005486182199536414,0.008982286494612232,0.002117152257469073,0.0011411517404278035,0.001963792726061742,0.009225394808687117,0.001246654369606162,0.015997298305296403,0.03016211101024761,0.007438707074197492,0.010299187787109938,0.00982799577422313,0.04049061039822627,5.933994576080154e-05,0.004185870462344155,0.01742331260557605,0.005439007300572047,0.0019497128536605252,0.005385515986162096,0.0012462935231639786,0.014168681352785657,0.0015747702959169117,0.0027271668376700415,0.0003363301946727581,0.0006746024815778127,0.030947950306861264,0.013729376959555624,0.0004931662330130643
0.005608369546878251,0.023315765083159634,0.018532760502905435,0.0031087464706854953,0.012051137709141811,0.01279459419788959,0.0028285869969959495,0.14418383410919816,0.00880306166237504,0.03544120771371769,0.016992856538528955,0.02251711931567796,0.0033487753256162198,0.012866725076916514,0.005738853139311745,0.022316226031908217,0.000807956202131122,0.0004379115812415213,0.003485580280784104,0.007438898739788064,0.004250480282219344,0.0037974269919613087,0.005057495831960865,0.00095807084519702,0.005731903830956383,0.002205349947248362,0.016169398180812266,0.027781424018349432,0.0076697796995644696,0.006421163569331328,0.009234089253746905,0.002465303996791032,0.196863982718839,0.001188474854249364,0.009075435499747445,0.004016566694087184,0.013050324496713821,0.005200858967770059,0.000709611497960198,0.11091463299306517,0.001770333280587665,0.0022721201564980093,0.0022120101494551465,0.000259623993214453,0.022883546879957768,0.044333834988169604,0.009340898454906618
0.002461575397757563,0.028683164798866293,0.03379396440672469,0.0026622965972319425,0.007180754416681691,0.013921734911868407,0.007855828384248247,0.004843007808515018,0.00879729952213594,0.021119319327725854,0.022024602132176226,0.015472148723886709,0.15741989273014384,0.018524831679045783,0.008748861455053544,0.021297221928537266,0.013062124044547749,0.0024362562894538068,0.003199003520565031,0.005644093435663751,0.01838332223729432,0.0018717763296628586,0.010991944020358822,0.0016662433160101087,0.013620049965398923,0.00240099532517209,0.016292499993658036,0.028124663901889377,0.007346815608250448,0.02024062437191003,0.020130817701222287,0.0029389602944300337,0.005357778670216504,0.00405047581047532,0.013891698879567805,0.007658426169405311,0.01269852003557049,0.005298251874775809,0.0037708607574623715,0.10520565057617878,0.002169361695488117,0.0028675616950052532,0.00032170344168931637,0.0008681050720738434,0.008512967404088648,0.006976929481828795,0.006560816551389698
0.007591884748228288,0.015968454677499397,0.01944701880309867,0.0032113846441496224,0.019457952739756354,0.013222252488710666,0.008028812130386226,0.017023673993697985,0.00852594896924187,0.012397160225962066,0.017203132344790466,0.014832253119427367,0.01902050339811842,0.017871942477254446,0.013910676011302373,0.021128999522580783,0.015209707625972917,0.000393437059667867,0.0027791831771510236,0.015422972231081722,0.005095366159757975,0.020547585327151334,0.0043262070047913985,0.0012973527337753576,0.007191974739529868,0.0001848467165722358,0.016014534231428974,0.03168550327859393,0.00772882291420381,0.006314556618492148,0.02058497418240478,0.11948782614731031,0.0002818629421655391,0.004151569480912108,0.02855787378815249,0.004088983577088378,0.00179758044896915,0.004861977242829014,0.0005748196004607348,0.1103508903495784,0.0022679109156164513,0.0064624897727698786,0.01931753383935928,0.0008946904893181737,0.022829646295657292,0.04504286549499528,0.006407464038442605
0.004512246319762025,0.016913929662064654,0.006286031724377061,0.0032022703751419437,0.00673648523282322,0.01360417061917412,0.0012084983667529374,0.016387097073615454,0.00441560353248999,0.012322377831462297,0.016967349395664577,0.015467514434923686,0.20661711567129223,0.018379071348777032,0.009085012801387059,0.02148468651097825,0.0007457638667137288,0.0015477206537039619,0.004022143607894727,0.004993825118875884,0.00877976086993567,0.0009582727069685163,0.0039672554175685,0.001696708938836426,0.007605926454472013,0.0011538095540881595,0.015997298305296403,0.028195165071834016,0.007664189995636762,0.011014229315901878,0.020959311186862752,0.009063497732393545,0.0004545814817347128,0.0040618270813910584,0.017432098959930042,0.005279651841984601,0.012767538211375069,0.005395031129445676,0.0003466848458074253,0.013639866431760336,0.0022888262016371964,0.002733263024099509,0.0004919140912303926,0.0006743483604682732,0.022614371632210462,0.007950930337300646,0.00649508629322799
0.00451210185975003,0.016341780108874195,0.006286031724377061,0.0030954288526133323,0.022037050245858374,0.013620258801727077,0.004716903084064218,0.14641524938911285,0.008789042699189318,0.09069241759617294,0.016976967356844317,0.03252026812060021,0.0031572987321987164,0.018403441903697176,0.007841245914283139,0.02398484548736791,0.0019017850386582125,0.0015169920664837035,0.0034805365034769487,0.007127564516236694,0.014100383964210254,0.14124022124954871,0.000855393406382435,0.001696708938836426,0.009153643602432163,0.0033652124055167636,0.015997533757069898,0.029957316655459476,0.006658930836217653,0.01909651636050929,0.021920558790110768,0.11205818282380917,0.004319658598931282,0.0008392792351256145,0.026410081955656306,0.0039597878736203915,0.01236088480381973,0.005867845387905078,0.010224725729746486,0.02009392138782668,0.0002610948530744504,0.002733263024099509,7.773114939465912e-05,0.00029649756450971117,0.0069262698014826846,0.012220980740945997,0.0061400918868902915
0.004449380817055909,0.01598422136573332,0.018489744091948836,0.0031511312793903474,0.006576641512411397,0.013830183610031264,0.008032883347238003,0.1545145541907296,0.008825517673498045,0.007404633468820553,0.017222947779984857,0.02249898864191955,0.0030186206602973932,0.007093429245316241,2.6114509362757526e-06,0.02228978715349154,0.005762794924137545,0.001515575863525266,0.004478321845603656,0.015555374773390127,0.0038897121312765335,0.0020968315392385587,0.0011604303467073064,0.0010391546187575411,0.026342336249248945,5.419501781389125e-05,0.016144183354695637,0.028109529928045877,0.0076773963295639625,0.19764921328722956,0.020972430297184076,0.002525796737546965,0.0006214197336747761,0.012955407291984182,0.014931560679805396,0.003965765744706635,0.0013890726701474947,0.005046597202734084,0.0011240486822011626,0.05309592182994184,0.0015408284842955962,0.002469549987031847,0.02026665461543635,0.0002819995064641405,0.01009968588408103,0.04483715405404039,0.006351417354330095
0.004843110711406486,0.016446705929014604,0.0034329766645898887,0.003129507982414628,0.018761111221567376,0.014002831943950352,0.00317536450299775,0.0056883936647496814,0.00956499819765024,0.01188618559811436,0.02442855147319143,0.0013278034018231462,0.003486457373240144,0.04347810551230381,0.01621858688594363,0.0211220505289059,0.0021407875700294363,0.000939569167949446,0.0034986980623678715,0.006917847131011925,0.013270064655538203,0.0020852568563769136,0.0013074551424595432,0.00226935190009072,0.006729629618294441,0.003717280581487843,0.004885578902405742,0.03029548841004785,0.007666432468264326,0.005699629939941096,0.020597870571531684,0.002660972514436665,0.022858321721143986,0.0006929774897568866,0.01618800644103165,0.004054834600249967,0.002625178960606488,0.005679337155325765,0.010368201416923803,0.04732174651442426,0.001263087645347535,0.007022812834794728,0.0015672535362025446,8.686671483558412e-05,0.024268150487787195,0.017662070382973488,0.010391568149759951
0.004517472095255692,0.016838306787341797,0.019907298067793063,0.0030507918351694607,0.005725769327391622,0.01409475757381554,0.004409487800266769,0.005688765222260265,0.009543362394843068,0.013542317731130446,0.01623619299573208,0.001915469413026635,0.007504071282430171,0.01838029185950705,0.18395404758055864,0.022231938182342554,0.00087629916884351,0.0015387095239274978,0.00456028866750049,0.03867454005995109,0.008617819969741168,0.0024446370693133193,0.0011411517404278035,0.001966940851027913,0.006757577465991793,0.026538343943389567,0.016377640959894142,0.030097191757349387,0.00933898079468198,0.007243335861452566,0.016477153925079178,0.0026482780354382244,0.0002456672766969702,0.006271092769937365,0.017634881722632608,0.003935280950067014,0.0019497128536605252,0.005182557026569948,0.0014354660571145406,0.04765379365333629,0.0012467169989539202,0.002890825703823965,0.0007047024844935162,0.0005475074827035373,0.024810715564211036,0.016368465865937515,0.0008547806606450542
0.00451210185975003,0.016341780108874195,0.019446194999035687,0.0030878580081429943,0.006408563376451265,0.013621076916068661,0.004716903084064218,0.14641524938911285,0.008789042699189318,0.012886524334249784,0.016963886126766945,0.03252026812060021,0.0030202526492271843,0.018403441903697176,0.008448785747772478,0.02398484548736791,0.0019017850386582125,0.0015253210683818642,0.0035852367925050376,0.007127564516236694,0.018419803365799268,0.1413050461386003,0.000855393406382435,0.0017073658249261354,0.009153643602432163,0.003383607420155746,0.015997307591174452,0.029937611397612845,0.006658930836217653,0.01909651636050929,0.021920558790110768,0.10947440934149717,0.005509150370794101,0.0008392792351256145,0.015379015627915224,0.003962542202370254,0.012367976813698969,0.005867845387905078,0.010224725729746486,0.02026090195077427,0.0002610948530744504,0.002733263024099509,0.019963868789098095,0.0006740373312694142,0.024267634551989485,0.012220980740945997,0.0061400918868902915
0.005398433683298033,0.016884909075854302,0.006224347527692281,0.003099117462259524,0.012136535662358413,0.003431639433938618,0.005064064102455033,0.01637850811404988,0.008826718722169379,0.007780286786109085,0.016050458197010373,0.03827120882507126,0.005781802379585957,0.017728604346523822,0.009071668029656633,0.02134903868076943,0.00608197021755854,0.0015698950675453048,0.0028352476534760137,0.014426632223780452,0.005171142585455976,0.018808797656566532,0.004069956977501638,0.0014091668805497424,0.006315305532996246,0.0011140382223660784,0.015794781761623425,0.028189207821871086,0.007666336127319357,0.019310554389258786,0.02060773109863813,0.009238312104801052,0.027864668642111325,0.00030621436421149274,0.017296534813815503,0.005326971392371479,0.012743880819114196,0.005130956853519561,0.0011484662039670636,0.07393824768828451,0.004263744744009274,0.006460709130136697,0.0001843769259255567,0.0006743301065300311,0.024433041135741997,0.0017113890876217924,0.00605251581299082
0.004483050839398347,0.016926319017464324,0.03202622903830612,0.0032302016509982183,0.006378647031974298,0.013922008349589829,0.008684294462340729,0.016431931611356625,0.009543362394843068,0.012245224525779638,0.017216313193236216,0.024521177929371737,0.012630980853360396,0.01838423490497404,0.009058038042312826,0.022418175051667773,0.0020358222308895784,0.0008985112750797445,0.00456028866750049,0.0054742997694296365,0.008581309226000896,0.002117152257469073,0.0011862043852165776,0.0019668093928027824,0.006760464199948197,0.001084893426749073,0.005449253919758799,0.028195480764384426,0.006983959599607049,0.006054560380691786,0.016760228634412407,0.010331612344469526,5.933994576080154e-05,0.00028754620016236765,0.017674230497162578,0.0054391924577118335,0.0019497128536605252,0.00503081485267313,0.0005748871129908767,0.046981969674831196,0.0012378902162718947,0.0027621733365459315,1.0245592520638112e-05,0.004866681997690444,0.020457914114228284,0.042906433262754784,0.0007291592566462165
0.004847494872202157,0.01682554236050889,0.0036168713050019315,0.010007141924159631,0.018283809836340443,0.03072166585546211,0.004405705314008617,0.00605211334047339,0.00654572167655202,0.01868071012161506,0.19981898858309033,0.01602540277953296,0.007623352412322712,0.013160394255748723,0.05025272246261048,0.019845223126595958,0.010478851540144794,0.0003453176521150998,0.003479297020142069,0.005446320045520638,0.0055730739721944235,0.01962031916449073,0.0011364059822790704,0.0014833885816833222,0.0064224230526541345,0.0265362375360398,0.005349260125264605,0.03032062448770887,0.007671314871906131,0.019027556585690962,0.021318256631122245,0.002662783839777059,0.004214589320662709,0.0007080709688404823,0.017409088830469214,0.010602572334420612,0.013681866734639989,0.005135480956373755,0.0009652840048484344,0.17827264927630437,0.001246601489829883,0.0027644280767403686,0.0006164286265900182,0.0003925790495249654,0.0019196332834572599,0.004000424967935609,0.0010816154078405996
0.005850681579521442,0.01659431943326769,0.006898069865603413,0.0025004084798243417,0.012489266010363424,0.015347108255394006,0.008032883347238003,0.15780444829317364,0.008512244693811444,0.010795411606245392,0.01666781924062618,0.024432815818832148,0.003019084256115889,0.019188018940495172,0.007693637530231685,0.022487046556634204,0.005762794924137545,0.0003385741494361388,0.0011566557792810708,0.015104382729166697,0.004699102951489596,0.002060350677530776,0.0042123422864742115,0.0010094189778347218,0.006694371527069398,0.00019243598269065733,0.005425271357116125,0.03164504898514928,0.007676301667853577,0.010686915733430086,0.016960940459908872,0.002555779444210156,0.00010196018502444879,0.0031748000975908843,0.015083382811456436,0.005428362234260113,0.012801585344273784,0.005405181656780845,0.001200614627675305,0.10550516397560482,0.0015311309731436858,0.0023437537971425335,3.264133398079552e-05,0.0006883781551507178,0.024179984617280957,0.013410738266417786,0.008958258559076995
