ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
0.00027114166451175446,0.0027420507758937175,0.014451687062020682,0.003165406746125426,0.020948231352795957,0.03445758767267246,0.004746565230213148,0.007383582468439948,0.005362795192330335,0.0037473261069738513,0.0015727176834386264,0.06793428007322085,0.0011590725028381892,0.0034044307889006522,0.015052087040357667,0.015525680816739483,0.001485943641348896,0.02286978035113896,0.006396083694125409,0.0020416163715752805,0.024701253361653054,0.0011989160856361552,0.30755817969561877,0.010105282550108133,0.00014292199005171537,0.1967276069791459,0.005214060855958598,0.0046029238975957044,0.005416724107166017,0.016690960996887504,0.003947260019261918,0.002481470671005006,0.0038508939401906963,0.00354168476663918,0.0022581506196438592,0.011031262352392523,0.00659989399910138,0.008269300869685928,0.005825888690900371,0.0009866623941131763,0.0004484181618669872,0.005228096813363093,0.052124203976538254,0.003015625491274085,0.07802180308067966,0.0011396818784712452,0.0011011412818660014
0.0002315346878404138,6.902834779973774e-05,0.0012310150256881198,0.0035458447819942604,0.013358140158361087,0.034489445015984395,0.005395909576894854,0.006307540421781531,0.009290724952247503,0.0050430615174324525,0.0060530155081294865,0.06121416849602564,0.005263539096087292,0.01739410976861517,0.010455135573806701,0.015025005366298137,0.001535240574959567,0.02402057248971727,0.00026517725420251506,0.002687957860702566,0.002305806952604071,0.0020653878896819146,0.0026332626280260174,0.01015149587889467,0.0010144224664244143,0.003683950573085751,0.00803833617306363,0.0020040025012200966,0.007638745932702824,0.01819092049545375,0.009668952950613168,0.0027125153119703575,0.002005101243922228,0.0012936544137189601,0.0032022482818891956,0.005096576785584166,0.009925614017974788,0.006523441573059391,0.009508832041913513,0.0011015026264492855,0.001949360489932287,0.007458126484270973,0.02065921379432926,0.0030671153448845897,0.021448723944380934,0.004139126598546528,0.0016638385814965676
0.004642707743233766,0.04963272062635196,0.0012366110396584418,0.003323744301060505,0.023972208585481887,0.0303995640266811,0.004826741847926962,0.002315608098228717,0.060650082484699636,0.002517063894202854,0.017220715657828255,0.0900339064791849,0.009057887066926359,0.01803074987364355,0.0042112095247555685,0.0013088444854378808,0.0016467827804465803,0.02483337615448983,0.019152405818001005,0.0036821332653846576,0.01490762788597867,0.0015572259603084193,0.3083062092766608,0.0004144662987177719,0.00553041971429975,0.0036417649924305002,0.0048448137286614635,0.0029637808880137316,0.006870445450390649,0.007102128763582598,0.009317345953507084,0.0009945629234939107,0.0025000508241785997,0.0006649015127124886,0.01785544031037723,0.12911697735995645,0.03917645605134985,0.005858625983010809,0.0011607362251255986,0.0009920971018596756,0.0020863353580192483,0.016717016699849634,0.019212372593428194,0.004922075109046129,0.004680643412851583,0.005508361257832942,0.0011406247956847724
0.005646732811418347,0.04779143439388581,0.0012225528167997654,0.0033218582516136514,0.002100083142698061,0.03452095538099349,0.005353214608575943,0.0026796523641010456,0.015676945499096137,0.018715400162901824,0.0023758047491755363,0.05460405535101388,0.008088016725623239,0.02324983132423132,0.004752866683584125,0.016550027444167125,0.00032804299167226326,0.06732225963263241,0.02034398396317571,0.002418415985345968,0.02000785655981249,0.0018327525688993998,0.30831824349925335,0.0004120300733170858,0.0005284569782461721,0.0036433234803987403,0.014595270519703718,0.033151795353230554,0.006909995638211139,0.0010479361146541574,0.009284014385383212,0.0022425022041761694,0.002149568947104547,0.0012940830774072491,0.01659575687134679,0.11813912657894507,0.006426366022439585,0.0015898396023056593,0.0011604062840414985,0.0010957606397642829,0.002103372751644445,0.01563562367068249,0.020708962931887745,0.0003840538168081585,0.009173287862714992,0.0033892122592107804,0.001043516292819026
0.00549711086047803,0.00343731449072124,0.0005346008112575079,0.0035530527588980808,0.0012967138834399927,0.032013184298096825,0.0053548468469412245,0.0030908994557984565,0.014563777054839822,0.0035766646361217284,0.0018123684058876312,0.121279493767815,0.005126859069560156,0.01786477947918844,0.05149003334053735,0.02136859623120934,0.0017958428409485738,0.0240197002679968,0.006086442604368466,0.0020188732389944727,0.01844433817003227,0.0017755304339130557,0.23345047276994213,0.01062697943098569,0.007066141073579132,0.003528703297546476,0.0037071921083870587,0.004561154710313703,0.004933349462195463,0.0075475073072019914,0.009814678472121585,0.013223030318471607,0.0033414594666364957,0.0012955786988779318,0.017574250528158537,0.012102046622937797,0.006255206608607844,0.00797465054477954,0.010069849231404455,0.0031889668309521193,0.13813023462136642,0.00211169399644229,0.10357248138285158,0.000509122233384954,0.026489366719725203,0.002477201231867565,0.006508885643163854
0.005456864640491876,0.0010735318453668067,0.0014539709014537061,0.003535977260948978,0.0005746526006983911,0.006257891960033112,0.002341997668868107,0.002797054321620796,0.009437380665842862,0.01887489068757668,0.010868288414222221,0.062092045972124865,0.0090747505387454,0.01760425565734225,0.0048504477587838725,0.0012925358156918925,0.0019646856977514576,0.023727957484585484,0.02125318410138835,0.009523751553296218,0.014475163416771377,0.0017861855466050564,0.09546047532029976,0.00073983992204061,0.0005526861297269108,0.003233784421851183,0.005101183048178602,0.0038610981548017694,0.005368576145985877,0.005769728497762384,0.00916370668316447,0.0031819158677135295,0.0022990845315846147,0.0012722206585668982,0.017068471296158856,0.0052481926875698305,0.013952365278070387,0.001191285227920375,0.008912210042842357,0.0030356936957872524,0.002149015442048438,0.005362335553990013,0.05118127120384631,0.00041722307704400354,0.004690819251191508,0.0006033910809280592,0.0015134695739583287
0.005484929931908036,0.0001401477163805085,0.003557874522985373,0.0035530527588980808,0.0004862392155818085,0.034514591381157166,0.00483779696129478,0.002889381082349286,0.010628475392666616,0.0033950166092051887,0.0064600669951775345,0.06592773928816273,0.005151075973887688,0.002865999682153739,0.010460783251115142,0.01725789661371788,0.002289862619449598,0.024020895167345162,0.018416034870926804,0.0034927630839148623,0.018394441591011588,0.0018429777599054703,0.3230183888480229,0.0011259275973610804,0.0005682906513043165,0.003642241444769319,0.04095956832044746,0.0038506149810299747,0.005539872993816337,0.006849801229698455,0.009029300993908317,0.0027119123870131233,0.0025478608791455,0.002759393290547694,0.0008482353123838091,0.012100897630268968,0.010058459907504234,0.002529006453826358,1.9993619501600785e-05,0.0014466619130354367,0.002135651791312343,0.005272139111548958,0.04162734049194712,0.000538446380370193,0.02384357818642881,0.004247260513425197,0.006571319210244685
0.00048719740106790694,0.0037903732789377744,0.03199932325394438,0.003124888488621472,0.009501513032944654,0.033589151236034634,0.005352657842208908,0.006188924659168007,0.013987017797519447,0.013876870989252037,0.01581762834351457,0.06781848386947055,0.008233640899365574,0.016987520680064976,0.01448409579373636,0.0016223477225186106,0.0019803592190262374,0.02483337615448983,0.019789523873198874,0.0021034518578420328,0.018470343767092553,0.0013918072830452926,0.30156234843514385,0.010204029473611986,0.0001936052477408451,0.0023479938710725826,0.005054695113424294,0.004919116144212005,0.007352525790988491,0.021349944778043133,0.00896638274410364,0.019402728729717635,0.013676495442148006,0.001561032153795773,0.0028826496673963545,0.14174671545205733,0.00664431297118509,0.0014408337950755187,0.010122813512015877,0.0030543119462033003,0.0006923593899910206,0.005448177172942555,0.05219987683502102,0.002953083637833365,0.00917996294342765,0.04707435390360529,0.0010415704224862083
0.005416956491305351,0.00014008105491840336,0.0005347935273058115,0.0035884675340729245,0.0004862392155818085,0.03451459219756689,0.00483779696129478,0.0023019282306974646,0.009365616380732588,0.0053953063392797726,0.006446841436874415,0.06206866759750544,0.00880585488068002,0.003303360794659793,0.010460783251115142,0.01830971156057076,0.0017826892631179997,0.022861089045294623,0.0003058497646168199,0.00346812419491886,0.01844433817003227,0.0017707941220915977,0.30174018453030826,0.0008647260570960497,0.0005285973378013251,0.003760598891770204,0.017814349113639303,0.0024612368161794594,0.005541734488243211,0.004886330213590225,0.0006008251754060405,0.0027852902918537297,0.0018718713369210924,0.0027998634156367204,0.0008493464463289679,0.012100931147955709,0.009935013666357823,0.002526251570268263,1.9993619501600785e-05,0.0014695148687071209,0.00212953018319864,0.0054542180231605415,0.050285988209736315,0.0005447190910873377,0.005365018725322959,0.004202829562804756,0.006578628634714265
0.0003061421070737363,0.0010198706478135218,0.0005671392697019879,0.003834183966803299,0.0019957720024822816,0.030242225497559713,0.004753587359231142,0.002928801136002201,0.009377711780128297,0.00526401907310943,0.020498530354767397,0.0617286653918762,0.005261896714325583,0.017055722156493678,0.01049693271243151,0.01833241150094315,0.002290121195796001,0.022792877605831954,0.01890425830480864,0.0035175916639393397,0.014589364326312852,0.001353719573580233,0.31578467971619983,4.432758828440842e-05,0.0005503951143543205,0.0037646603299169986,0.004652626052865304,0.0038584390010283423,0.005520564101491207,0.0048998188776754265,0.009019028862411946,0.002045739935592736,0.0033414594666364957,0.002759393290547694,0.0008482353123838091,0.01219735594612116,0.0028614304638533133,0.0025262026918392516,7.439652208052726e-05,0.0014466619130354367,0.002135651791312343,0.006620762930185407,0.020709137667316482,0.0006348825219848319,0.023754050068508784,0.0036829009193278498,0.008623098064150703
