ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
0.0055262250675007,0.013083598373588076,0.0034339958282040947,0.0031109277498191906,0.0009219308532170505,0.007025259034093026,0.003978769899694646,0.0027408989951174007,0.00873155760073993,0.012393882335507759,0.018753906238891123,0.0663077499972485,0.007236353911284212,0.017640608438815056,0.000508551305393283,0.021941438748790718,0.006367414954809279,0.0012242053586525162,0.004247341206438929,0.014360531329552513,0.0017143377429698877,0.0003788035059363072,0.00476533399793406,0.014846917504505397,0.003226835565524319,0.0020119375923446756,0.005945612711066962,0.006094873625244811,0.008213684757077648,0.017236949130163565,0.009940518394860317,0.002565264877184287,0.014299756550691378,0.016803740398011812,0.012257917994515732,0.005958634123348558,0.0007636779280822095,0.0031922901723887044,0.010334768113568076,0.00028219671105399413,0.0014161387561986457,0.005263109385225183,0.019637824116689493,0.005929333609445588,0.00919776244459244,0.04748807503173407,0.02526806602440357
8.252734310356573e-05,0.007607855974350555,0.0033983883154523674,0.002465751697098808,0.0009236889862367509,0.04630991849544551,0.003940181122594837,0.0021694566338006744,0.008688971755101466,0.012640960243187355,0.01889848500975293,0.010764690820778355,0.008049893429467856,0.0049681949142081905,0.00031862254112043596,0.02315458749252942,0.0011945721179716195,0.0011284487254974024,0.004243754557363458,0.014281578876093255,0.0015416962738111191,0.0010871274068328352,0.01090657223617659,0.02370683083444649,0.005397398671524788,0.0034931950457002393,0.005722202988768316,0.030795995543851092,0.008213687787100183,0.017244263269956896,0.016528518429703754,0.0027498410532248905,0.01944553803234409,0.014315475072142255,0.018916055778020743,0.005648914920874375,0.004718463769018071,0.005534876482454866,0.008142353704187807,0.14344941900234867,0.003093888705193289,0.015949331800506027,0.019164714346427178,0.0057020124727621595,0.01527375109842849,0.017578814362871654,0.009474601042745516
0.0001230115517883175,0.011543052591451403,0.004224178594710112,0.0002025320563267027,0.0006869325121485506,0.08697860004347266,0.0038093118911893932,0.002769937916850425,0.014820833468293066,0.01174938896709905,0.019002685650378326,0.023240593019303812,0.007393141271730091,0.004233544463131755,0.017495553932834945,0.023267830071535087,0.0006661568825682628,0.0008911416842633533,0.004356553604585597,0.002284893420000231,0.10877871842547149,0.000573361677114969,0.011827094158163902,0.01634386736134134,0.006185223629686655,0.001303869275595272,0.005515077061481404,0.009472336896578101,0.008216571821652868,0.017473405922812945,0.009889370752445321,0.003044823625390893,0.10595960647547681,0.08971591412183849,0.015799523994397983,0.0005928484018243377,0.012868695634534352,0.005537556993126367,0.009982754878999198,0.0005416485752242507,0.001451801855298489,0.006024922686921906,0.01794153511927668,0.0055865227901393585,0.024649350485636594,0.045900181533360486,0.00833028653685359
0.0057428675533511934,0.014264504694823562,0.0034663713699156357,0.0033120816466710385,0.0007436577629569043,0.09569362966333028,0.002283681575442347,0.002759594549445717,0.014656545495223989,0.01174938896709905,0.009134214181258224,0.01205732064904862,0.007280488591817732,0.0014974263165725612,0.01748191347931973,0.02174599044972816,0.0012669016530597766,0.0008911416842633533,0.0043833975906026395,0.0036542614524774104,0.11181912178534023,0.0004209660455329965,0.009409534039829399,0.014920985824284014,0.006019626543643156,0.003622028113421966,0.005537189603869154,0.005984152388220609,0.008185363438961578,0.01637759786474204,0.00901925779657861,0.002594000718606186,0.024408483198290934,0.014097898016045206,0.015853057632054073,0.007417951539078761,0.0043147750183819495,0.005484547578299814,0.009937886560190696,0.150759141068333,0.00029442754473839056,0.005825908029855554,0.0224646417823856,0.0024277595948580923,0.02443198462191936,0.04361963209793464,0.007900185724984172
0.0001617281532087264,0.022674820898015535,0.003511488434863408,0.003204584879749886,0.0006362825219200076,0.03773013541481747,0.003940846101635074,0.0007290321399233538,0.009344126416000742,0.011782401321043993,0.01618433883387602,0.021514907366875453,0.0050813399984807935,0.01795591913145739,0.01756500491724774,0.005875552702795892,0.0006615818733549789,0.03860986621740487,0.004663134621594577,0.003643369967709165,0.013957871366666166,0.0004885413738408017,0.00549816670348044,0.010316039217382765,0.0059698130762490505,0.0014550863811495247,0.017520319733698195,0.007814830625831597,0.008194643521402957,0.017588528157958333,0.009915568312102468,0.0021106122385497568,0.018753294681069635,0.014223792537336341,0.01581161414635418,0.007876738617999713,0.00740547242931044,0.005472672052859915,0.0006956947578294547,0.0015073651436133908,0.0014381340858589727,0.0034446185311822397,0.05657612615669794,0.008075511955273354,0.007516700213683471,0.01735851695248882,0.008328892207831791
0.005764146318224108,0.09498268690508041,0.061194495365063516,0.003281576511883829,0.02324481517384952,0.040253918577538135,0.0053382770256017965,0.0033301317402008677,0.014698829674232671,0.012635103130496133,0.03052349768865959,0.017778228810497114,0.007540691587856242,0.017599581678470623,0.017512515404854823,0.0380143353531152,0.0007632814779779187,0.0011832696808216435,0.0034323976305400757,0.0035060869872745965,0.013454809763689148,0.0012779003338471344,0.011432470900902913,0.014962491230595853,0.00609981426993305,0.004413281794977623,0.015973049882932158,0.03162061584173233,0.008182806022778346,0.01646042155240382,0.010088958958798242,0.0072918431912668245,0.10358406636316678,0.014065194980900851,0.01581982772589889,0.005834430964734503,0.0022618414233650606,0.005210128416892965,0.032020286102313125,0.1611010323756181,0.001510826079216878,0.015511614600515306,0.022406714764152666,0.007291703583704344,0.007283129588190626,0.045881604108666395,0.006248591109096002
0.005430627384899109,0.01153648089925222,0.018018211506597437,0.003204375153081823,0.03008987843935014,0.04165282489848864,0.0015362154353041758,0.006261556524449409,0.040857838391164136,0.022113185800492263,0.024097011995028256,0.011785394923539246,0.007381694103124357,0.006318053068774275,0.017439046300516757,0.05769860091763273,0.0012138278768865798,0.0014046315326218365,0.00434722572773035,0.0036223818244939263,0.11064109270406754,0.0007293368497092202,0.004721324444272776,0.01055651746729377,0.003428131510483467,0.0013481949312288213,0.00817235612571287,0.005756228811032142,0.00829336902910765,0.023747359922118592,0.010350131349293195,0.003077745661893197,0.1525380217045513,0.013874345452382962,0.01580952071433892,0.005704526114797297,0.007406263977017545,0.006017232276725757,0.008795612634201944,0.007880802762482736,0.0030297735873979215,0.004256655343501862,0.01927663014753816,0.007168413903904318,0.007503857926596894,0.017243988388685107,0.008496576224557885
3.517931457807429e-05,0.023137164468544927,0.004259675662576991,0.003204584879749886,0.0006362825219200076,0.037887995484341554,0.003940846101635074,0.0005687714099198073,0.009344126416000742,0.011498392999132674,0.01618433883387602,0.021514907366875453,0.0050813399984807935,0.017944964264391145,0.01748287014269626,0.005649260731073628,0.0006615818733549789,0.001128337375950526,0.004663134621594577,0.003643369967709165,0.013957871366666166,0.0004885413738408017,0.00549816670348044,0.010316039217382765,0.00596331857133629,0.0020951216423728677,0.017520319733698195,0.008295668584008774,0.008194643521402957,0.017569809268923382,0.009893389152954023,0.0030382635760686553,0.018753294681069635,0.014223792537336341,0.015818396146398777,0.0059435762667028515,0.00740547242931044,0.005787470032054159,0.008798819039637118,0.0014908103263251698,0.0004191124562901127,0.0034446185311822397,0.05657612615669794,0.008010107942069172,0.007515858312185212,0.01735851695248882,0.008328892207831791
0.007366635046364125,0.011541697467842475,0.017914880980621165,0.0031052965034675936,0.023190382760342687,0.041616041302860896,0.0015353004378885783,0.0027569994248891694,0.014888290202465763,0.005947685535240721,0.018754944828951767,0.08906569543121096,0.007522815281123425,0.01764248768766334,0.004742461195553721,0.02439768317474837,0.0007377472250854618,0.0014028542757110278,0.003771648969105478,0.003474575915541403,0.10764369380929673,0.0037356039782745383,0.011613483800792069,0.015281078185417615,0.00692058928533797,0.0013076362001835297,0.000142735020488503,0.005825395128570683,0.008175543526269872,0.01662233052460717,0.009689307588212268,0.0030540952050062925,0.10940743384510897,0.018066244732192604,0.0158947299349765,0.11973564986968357,0.007208544758661206,0.007538691335329194,0.01290828564734137,0.010216783475891066,0.0014483974782157516,0.015490972955923402,0.01784917688150215,0.00563103184508387,0.025183926950732814,0.04579116585802598,0.008556102277607001
0.00015263497464559775,0.1047879108022655,0.0033698683196219043,0.0034011166317905865,0.0006136784525686243,0.02869843605210182,0.003665250230333575,0.004275469583537186,0.00463933937553237,0.010888586248573785,0.016564262339676294,0.05931470125018547,0.007570482189623502,0.018380963038165585,0.016517869458497588,0.05861835749274798,0.0011634685746595677,0.0011467896500260907,0.004391401913753064,0.019787249109280335,0.038553648593909425,0.10331397435246428,0.005142359116872823,0.014678269041058891,0.003536767918315157,0.0013205569613285277,0.0052847850655805455,0.01908656819712044,0.00821518645455464,0.01756944735471098,0.01027934972310848,0.0027401047461374788,0.016184812340146258,0.008090865489305092,0.015765700865673447,0.005913469220039852,0.0021828107449600163,0.0012769880383454143,0.0606370206720198,0.16009716733039936,0.0014597644540810949,0.015901425686884324,0.01492284031317131,0.00758889747183598,0.0031771485751227995,0.04568688908375952,0.008046541433822768
0.00045575601583502543,0.007168225832794431,0.0024136650198275135,0.0011469625164144607,0.0006575155370905587,0.041356010999931386,0.004005109764170343,0.0035004634013622005,0.01469778448905153,0.006559718726620008,0.01591772134536883,0.12159673439523333,0.005125006565541522,0.017358524129779174,2.9319718208638268e-05,0.023336703676625565,0.0005858799389095404,0.04478039460568374,0.005709685240870378,0.013794737301456321,0.013838518784600188,0.0004942749041740447,0.017372052583496493,0.015727871054101162,0.006022562919147584,0.008829349062935027,0.014989826999633252,0.007800821865896936,0.008194289873132043,0.017505435884687295,0.01032780156217062,0.0021626768166943277,0.010959812923417155,0.013839517184649205,0.015512663619599283,0.12528523324019677,0.007274858436374132,0.005456140212566652,0.0010054413587332776,0.008389380578839,0.0014471849552230983,0.006684023313830282,0.022834106132015752,0.00517161824378091,0.007338331617717639,0.04424011647780599,0.009566087749162268
0.00561683670181223,0.006041683577065329,0.0034340456321306253,0.00302460416493432,0.0009220606353271216,0.012609505823799595,0.003952131310676687,0.0023745670202937235,0.00873155760073993,0.010903510877035377,0.018753906238891123,0.025266602094881088,0.007435403578361939,0.017635433882633344,0.01737920811114666,0.021919823162800757,0.0011530471664764363,0.0007278282559473148,0.004635195721035807,0.00365995311383198,0.0017140974792481355,0.0005634985758660154,0.002756733006652707,0.010404215518619876,0.0059641945971929695,0.0008203265968621995,0.005945612711066962,0.006028972834640453,0.008215078126881119,0.017171409656663805,0.00995051537637386,0.002633890604919674,0.015904070839610946,0.013830331289453815,0.01777968141772719,0.0059585042862618995,0.0007175365834226891,0.0033033148537755267,0.012761581534391078,0.0005054842929157776,0.001416025165738352,0.005563875840707533,0.018040456302218504,0.0012545300292142506,0.08930295044386248,0.04754611112672295,0.010337390101299459
0.0057428675533511934,0.014264504694823562,0.0035786970889886307,0.00325955494911078,0.0007436577629569043,0.03925383370702871,0.0022862348838398805,0.0027103426192008184,0.014656545495223989,0.01174938896709905,0.018660411860739114,0.01205732064904862,0.007280488591817732,0.018294112727323314,0.016614696333011575,0.021920811314167725,0.0012669016530597766,0.0008911416842633533,0.004673233935705885,0.0036542614524774104,0.10763986869429674,0.0004818071425922459,0.008666750773995237,0.015150355588978892,0.007047087274332297,0.003622028113421966,0.005537776248184364,0.004915552499613512,0.008187464635078448,0.01637759786474204,0.00901925779657861,0.002594000718606186,0.024408483198290934,0.0140764058585714,0.015853057632054073,0.007474318079647151,0.007792932021992909,0.005544618911089004,0.009937886560190696,0.15048074239705683,0.0013710844652728357,0.005825908029855554,0.022383408565633776,0.002126313771228577,0.02443198462191936,0.043855830951636206,0.007900185724984172
0.0005586098639519952,0.01139973814866459,0.004265931622240393,0.003085571976197383,0.0006112614014651801,0.008062760723089627,0.0039460395726994115,0.0027411109018123337,0.014657293043515717,0.01174938896709905,0.009134214181258224,0.04795341453802951,0.005079926464537249,0.004233544463131755,0.016525300288218213,0.023271108056801666,0.0006646719959986977,0.0007507543879213592,0.004473423626828209,0.002230154190399048,0.019846706557345873,0.00024997532035485933,0.0003823147386378409,0.02377118584550379,0.005999373505217823,0.002146154059746645,0.016641337356064885,0.009609635233898225,0.008214551479462876,0.01733325882144948,0.010330698402388998,0.0030388843557224445,0.014285913627013518,0.016897613024941905,0.015798697972883972,0.005913593183770337,0.0014874393785276972,0.005466755520258663,0.009986186398637745,0.00030485415101251545,0.0014519325997707031,0.006224168153201377,0.020946990130155132,0.0016729602029188005,0.009197861772837058,0.04686275574966405,0.008328616454194767
0.00045350150127843524,0.0123225834372577,0.0012903701900115576,0.002231745171459171,9.08872669371126e-05,0.040304036340664255,0.003997641303265827,0.002769044347365274,0.014657678169947539,0.006154676760641466,0.00414694637007453,0.0978464785001842,0.005303248291573165,0.004238638593751678,0.004689276201526145,0.024360919544548186,0.0007701503939783383,0.0014625386172488512,0.0043559200225544055,0.0022417295466296357,0.013467166575662947,0.0004941553507456561,0.012133948311697396,0.015980552174121646,0.005174468386943081,0.002363442398521959,0.0002512856923854896,0.007125538243698102,0.008193929247912315,0.017595000340637008,0.00966645292843108,0.0021250988764751444,0.019168023212379273,0.014036962715942772,0.015076484385856756,0.005870624392225154,0.007237481859886392,0.007592086900594085,0.010544833018939161,0.008469162540756869,0.0003516578762386646,0.014385252754363904,0.06605235596814368,0.007452805378078204,0.00904681082542408,0.04574699408991767,0.008555654870433967
0.005433230938422259,0.01075108033217492,0.00440827867960381,0.003204375153081823,0.0003438596213767922,0.09601950205041733,0.002291425767156012,0.006261556524449409,0.009340913977257677,0.007042643030332623,0.016340600534265053,0.013150816608425007,0.007381694103124357,0.0013936594010479381,0.01751115555850763,0.05769860091763273,0.0007245826263016025,0.0008065009396308288,0.004384151206915596,0.003650265830654224,0.11353858537744023,0.0012333841537992324,0.004729242771921125,0.010475003726628386,0.006188039462406928,0.003614913358484846,0.008175087362636616,0.0031443073436371524,0.00818596642241425,0.023747359922118592,0.009610596955168882,0.0025900013920637055,0.09500824330434789,0.013883746100382986,0.015790445236991253,0.005697606876079796,0.0075072749292313,0.00578601210792571,0.01292123965624236,0.011398722782833003,0.00011172346693571209,0.004477801530102998,0.019016789612023195,0.0024298224679271327,0.023788585689210755,0.017243988388685107,0.009648023821492038
3.500762162056993e-05,0.022897218302574567,0.0607131341714846,0.0024709994453654387,0.0007116149525660848,0.13561569422171132,0.0013515854161010863,0.0021953732980058756,0.007947531102870508,0.010778623791760592,0.030932329959681728,0.014755544604178362,0.0050813399984807935,0.017585118828659457,0.004441152460540717,0.0435403474681037,0.0007323557242571203,0.001160471815357737,0.007127026740493259,0.0013121737982701902,0.007307867345444482,0.0004926236451224115,0.010930419041514533,0.014711102751114976,0.006076165555492022,0.0011053173513666976,0.016512441336697423,0.03160790176032034,0.008214718351013481,0.01746895377004319,0.00989425739023373,0.0028972573563752573,0.10752254027883745,0.014250309390709932,0.015893615601226044,0.0057166942879101,0.007050061119338119,0.005569645706382942,0.009112983270373475,0.16129418842478654,0.00145191216385384,0.015563833505917977,0.013510904477878135,0.007823465348483327,0.034735359394091975,0.04591854897842146,0.006343143261715544
0.0008214002455689652,0.012861501591359176,0.003471986637638675,0.001130175040462535,0.0006111076797044358,0.04193059549089609,0.004106938847998797,0.002584960236832637,0.014236036043913514,0.0066523329260491215,0.017535534154801725,0.0987338511143124,0.006939400904801845,0.017680329025117805,0.017436616511358378,0.059237032385172514,0.0007009742200769866,0.00142577346906788,0.004496081012902396,0.014186329503869274,0.014069959931738962,0.000493728212006883,0.00017822535392357074,0.015708257413235102,0.006022562919147584,0.02109670903939468,0.016173972002827053,0.008379762292004536,0.008213419395518444,0.018397918665228677,0.010351119983828974,0.002157822541163389,0.0188413439202968,0.016805253393885392,0.01579805654444836,0.005827215687290731,0.007782827639945113,0.0032099244829387795,0.010285013295713586,0.007832634914878032,0.0014128091927691677,0.006684701975033148,0.05996152706827538,0.0007295326353052799,0.007588104852003517,0.044225683642976535,0.0006880052091339365
0.0003605412412060172,0.012861501591359176,0.0013724467647138223,0.002180015565403494,0.0006111076797044358,0.04193059549089609,0.001895037250625158,0.0025857318021147943,0.014736011935064795,0.012012490950499251,0.005638533946869252,0.0970503135214927,0.005312470118738158,0.004077175719877929,0.016914708879229415,0.059237032385172514,0.0006005510801936654,0.04183052415912342,0.00449294814657862,0.004085023652239508,0.014045873756179285,0.0004704481344095961,0.00017822535392357074,0.015980906917974345,0.006022562919147584,0.020248286195831196,0.007112121343934598,0.009696149736755658,0.008214834552973478,0.017589351223858473,0.0090127660287578,0.002119799608799008,0.0188413439202968,0.018441939624563242,0.015797398853848104,0.007881520127749031,0.007745696828813651,0.0032049321503088966,0.011034226236216709,0.001514120404363991,0.0014519113321267184,0.005486323573849057,0.05996152706827538,0.00057019571195652,0.009087627236003606,0.04687266054872029,0.00791311302399159
3.500762162056993e-05,0.02272808287540743,0.004375078004587982,0.0024709994453654387,0.0007116149525660848,0.13561569422171132,0.004063931633798554,0.002094426891474521,0.008439555323001982,0.010757818765017075,0.016673657395452946,0.014755544604178362,0.0050813399984807935,0.016573101067158397,0.004441152460540717,0.024198272676306632,0.0007336629862522458,0.001160471815357737,0.007127026740493259,0.0013034232987088968,0.007307867345444482,0.0004942820671584565,0.005222824102542783,0.015042904571216887,0.006180668397085246,0.0011053173513666976,0.016512441336697423,0.008295668584008774,0.008214941699920882,0.017508169422900566,0.009843003168860312,0.0030382635760686553,0.10752254027883745,0.014247053199753565,0.015893615601226044,0.0057166942879101,0.007050061119338119,0.005568698700408184,0.009112983270373475,0.15681913685346438,0.00145191216385384,0.016021496766328865,0.013510904477878135,0.007823465348483327,0.030133561653472557,0.044547420944237574,0.009672124831594854
